"id","name","date_of_birth","national_team","country_iso3","birth_country","birth_country_iso3","birthplace_city","match_addr","lon","lat","position","club","club_competition","is_active"
"223367","Fredrik Aursnes","1995-12-10","Norway","NOR","Norway","NOR","Hareid","Hareid, Norway","6,0305106","62,3598311","Central Midfield","Benfica Lissabon","Liga Portugal","True"
"364938","Fredrik BjÃ¸rkan","1998-08-21","Norway","NOR","Norway","NOR","BodÃ¸","BodÃ¸, Norway","14,3817503","67,2844313","Left-Back","FK BodÃ¸/Glimt","Eliteserien","True"
"326330","Frenkie de Jong","1997-05-12","Netherlands","NLD","Netherlands","NLD","Gorinchem","Gorinchem, Netherlands","4,9738743","51,8296133","Central Midfield","FC Barcelona","LaLiga","True"
"435338","Gabriel","1997-12-19","Brazil","BRA","Brazil","BRA","SÃ£o Paulo","SÃ£o Paulo, Brazil","-46,6333824","-23,5506507","Centre-Back","FC Arsenal","Premier League","True"
"358418","Gabriel Ãvalos","1990-10-12","Paraguay","PRY","Paraguay","PRY","Hohenau","Hohenau, Paraguay","-55,639978","-27,0712879","Centre-Forward","Club AtlÃ©tico Independiente","Torneo Clausura","True"
"362108","Gabriel Gudmundsson","1999-04-29","Sweden","SWE","Sweden","SWE","MalmÃ¶","MalmÃ¶, Sweden","13,0001566","55,6052931","Left-Back","Leeds United","Premier League","True"
"655488","Gabriel Martinelli","2001-06-18","Brazil","BRA","Brazil","BRA","Guarulhos","Guarulhos, Brazil","-46,5277704","-23,4675941","Left Winger","FC Arsenal","Premier League","True"
"74297","GaÃ«l Kakuta","1991-06-21","Dem. Rep. Congo","COD","France","FRA","Lille","Lille, France","3,0635282","50,6365654","Attacking Midfield","AE Larisa","Super League 1","True"
"170895","Garry Rodrigues","1990-11-27","Cabo Verde","CPV","Netherlands","NLD","Rotterdam","Rotterdam, Netherlands","4,47775","51,9244424","Right Winger","Apollon Limassol","Cyprus League","True"
"301722","GastÃ³n Olveira","1993-04-21","Paraguay","PRY","Uruguay","URY","Montevideo","Montevideo, Uruguay","-56,1913095","-34,9058916","Goalkeeper","Olimpia AsunciÃ³n","Primera DivisiÃ³n Apertura","True"
"646740","Gavi","2004-08-05","Spain","ESP","Spain","ESP","Los Palacios y ...","Los Palacios y ..., Spain","-3,1282227","42,4840616","Central Midfield","FC Barcelona","LaLiga","True"
"395685","GÃ©dÃ©on Kalulu","1997-08-29","Dem. Rep. Congo","COD","France","FRA","Lyon","Lyon, France","4,8320114","45,7578137","Right-Back","Aris Limassol","Cyprus League","True"
"420808","George Hirst","1999-02-15","Scotland","SCO","England","ENG","Sheffield","Sheffield, England","-1,4702278","53,3806626","Centre-Forward","Ipswich Town","Championship","True"
"229604","GerÃ³nimo Rulli","1992-05-20","Argentina","ARG","Argentina","ARG","La Plata","La Plata, Argentina","-57,9537638","-34,9206797","Goalkeeper","Olympique Marseille","Ligue 1","True"
"240752","Gervane Kastaneer","1996-06-09","CuraÃ§ao","CUW","Netherlands","NLD","Rotterdam","Rotterdam, Netherlands","4,47775","51,9244424","Centre-Forward","Terengganu FC","Malaysia Super League","True"
"1151929","Gessime Yassine","2005-11-22","Morocco","MAR","France","FRA","Salon-de-Provence","Salon-de-Provence, France","5,0980225","43,6405237","Right Winger","RC StraÃburg Alsace","Ligue 1","True"
"422850","Ghislain Konan","1995-12-27","CÃ´te d'Ivoire","CIV","CÃ´te d'Ivoire","CIV","Abidjan","Abidjan, Cote d'Ivoire","-4,016107","5,320357","Left-Back","Gil Vicente FC","Liga Portugal","True"
"397171","Gideon Mensah","1998-07-18","Ghana","GHA","Ghana","GHA","Accra","Accra, Ghana","-0,2012376","5,5571096","Left-Back","AJ Auxerre","Ligue 1","True"
"763349","Gi-hyuk Lee","2000-07-07","South Korea","KOR","South Korea","KOR","Seoul","Seoul, Korea, South","126,9782914","37,5666791","Centre-Back","Gangwon FC","K League 1","True"
"1155723","Gilberto Mora","2008-10-14","Mexico","MEX","Mexico","MEX","Tuxtla GutiÃ©rrez","Tuxtla GutiÃ©rrez, Mexico","-93,115959","16,753801","Attacking Midfield","Club Tijuana","Liga MX Apertura","True"
"248410","Giorgian de Arrascaeta","1994-06-01","Uruguay","URY","Uruguay","URY","Nuevo BerlÃ­n","Nuevo BerlÃ­n, Uruguay","-58,0569456","-32,9803448","Attacking Midfield","Flamengo Rio de Janeiro","SÃ©rie A","True"
"348795","Giovani Lo Celso","1996-04-09","Argentina","ARG","Argentina","ARG","Rosario","Rosario, Argentina","-60,6617024","-32,9593609","Attacking Midfield","Real Betis Sevilla","LaLiga","True"
"504215","Giovanni Reyna","2002-11-13","United States of America","USA","England","ENG","Sunderland","Sunderland, England","-1,3828727","54,9058512","Attacking Midfield","Borussia MÃ¶nchengladbach","Bundesliga","True"
"742201","Giuliano Simeone","2002-12-18","Argentina","ARG","Italy","ITA","Roma","Roma, Italy","12,4829321","41,8933203","Right Winger","AtlÃ©tico Madrid","LaLiga","True"
"393241","Godfried Roemeratoe","1999-08-19","CuraÃ§ao","CUW","Netherlands","NLD","Oost-Souburg","Oost-Souburg, Netherlands","3,6042063","51,4645556","Defensive Midfield","RKC Waalwijk","Keuken Kampioen Divisie","True"
"225122","GonÃ§alo Guedes","1996-11-29","Portugal","PRT","Portugal","PRT","Benavente","Benavente, Portugal","-8,8095788","38,9826508","Left Winger","Real Sociedad San SebastiÃ¡n","LaLiga","True"
"549006","GonÃ§alo InÃ¡cio","2001-08-25","Portugal","PRT","Portugal","PRT","Almada","Almada, Portugal","-9,1576301","38,6831302","Centre-Back","Sporting Lissabon","Liga Portugal","True"
"550550","GonÃ§alo Ramos","2001-06-20","Portugal","PRT","Portugal","PRT","OlhÃ£o","OlhÃ£o, Portugal","-7,8411287","37,0270369","Centre-Forward","FC Paris Saint-Germain","Ligue 1","True"
"402733","Gonzalo Montiel","1997-01-01","Argentina","ARG","Argentina","ARG","GonzÃ¡lez CatÃ¡n","GonzÃ¡lez CatÃ¡n, Argentina","-58,6480318","-34,769249","Right-Back","Club AtlÃ©tico River Plate","Torneo Clausura","True"
"592735","Gonzalo Plata","2000-11-01","Ecuador","ECU","Ecuador","ECU","Guayaquil","Guayaquil, Ecuador","-79,8868669","-2,1900572","Right Winger","Flamengo Rio de Janeiro","SÃ©rie A","True"
"351941","Gonzalo Valle","1996-02-28","Ecuador","ECU","Ecuador","ECU","Riobamba","Riobamba, Ecuador","-78,6607421","-1,6716698","Goalkeeper","LDU Quito","LigaPro Serie A","True"
"111455","Granit Xhaka","1992-09-27","Switzerland","CHE","Switzerland","CHE","Basel","Basel, Switzerland","7,5878261","47,5581077","Defensive Midfield","AFC Sunderland","Premier League","True"
"121385","Grant Hanley","1991-11-20","Scotland","SCO","Scotland","SCO","Dumfries","Dumfries, Scotland","-3,6106856","55,0691831","Centre-Back","Hibernian FC","Premiership","True"
"257814","Gregor Kobel","1997-12-06","Switzerland","CHE","Switzerland","CHE","ZÃ¼rich","ZÃ¼rich, Switzerland","8,5410422","47,3744489","Goalkeeper","Borussia Dortmund","Bundesliga","True"
"711980","GuÃ©la DouÃ©","2002-10-17","CÃ´te d'Ivoire","CIV","France","FRA","Angers","Angers, France","-0,5515588","47,4739884","Right-Back","RC StraÃburg Alsace","Ligue 1","True"
"652537","Gue-sung Cho","1998-01-25","South Korea","KOR","South Korea","KOR","Ansan, Gyeonggi","Ansan, Gyeonggi, Korea, South","126,7457246","37,2972809","Centre-Forward","FC Midtjylland","Superliga","True"
"347932","Guillermo MartÃ­nez","1995-03-15","Mexico","MEX","Mexico","MEX","Celaya","Celaya, Mexico","-100,8307739","20,5222851","Centre-Forward","UNAM Pumas","Liga MX Apertura","True"
"29559","Guillermo Ochoa","1985-07-13","Mexico","MEX","Mexico","MEX","Guadalajara","Guadalajara, Mexico","-103,338396","20,6720375","Goalkeeper","AEL Limassol","Cyprus League","True"
"188862","Guillermo Varela","1993-03-24","Uruguay","URY","Uruguay","URY","Montevideo","Montevideo, Uruguay","-56,1913095","-34,9058916","Right-Back","Flamengo Rio de Janeiro","SÃ©rie A","True"
"485395","Gustaf Lagerbielke","2000-04-10","Sweden","SWE","Sweden","SWE","Stockholm","Stockholm, Sweden","18,0710935","59,3251172","Centre-Back","SC Braga","Liga Portugal","True"
"320440","Gustaf Nilsson","1997-05-23","Sweden","SWE","Sweden","SWE","Falkenberg","Falkenberg, Sweden","12,4912926","56,904894","Centre-Forward","FC BrÃ¼gge","Jupiler Pro League","True"
"891672","Gustavo Caballero","2001-09-21","Paraguay","PRY","Paraguay","PRY","San Lorenzo","San Lorenzo, Central, Paraguay","-57,5089","-25,3408","Left Winger","FC Portsmouth","Championship","True"
"215390","Gustavo GÃ³mez","1993-05-06","Paraguay","PRY","Paraguay","PRY","Misiones","Misiones, Paraguay","-57,0","-27,0","Centre-Back","SE Palmeiras SÃ£o Paulo","SÃ©rie A","True"
"936981","Gustavo Puerta","2003-07-23","Colombia","COL","Colombia","COL","La Victoria","La Victoria, Colombia","-74,2354892","5,5152589","Central Midfield","Racing Santander","LaLiga2","True"
"389399","Gustavo VelÃ¡zquez","1991-04-17","Paraguay","PRY","Paraguay","PRY","Villa del Rosario","Villa del Rosario, Paraguay","-57,1129598","-24,4233326","Centre-Back","Club Cerro PorteÃ±o","Primera DivisiÃ³n Apertura","True"
"372267","Guus Til","1997-12-22","Netherlands","NLD","Zambia","ZMB","Samfya","Samfya, Zambia","29,5516598","-11,3684948","Attacking Midfield","PSV Eindhoven","Eredivisie","True"
"876631","Habib Diarra","2004-01-03","Senegal","SEN","Senegal","SEN","GuÃ©diawaye","GuÃ©diawaye, Senegal","-17,390071","14,7771207","Central Midfield","AFC Sunderland","Premier League","True"
"620164","Haissem Hassan","2002-02-08","Egypt","EGY","France","FRA","Bagnolet","Bagnolet, France","2,4173658","48,8688199","Right Winger","Real Oviedo","LaLiga","True"
"315291","Haji Wright","1998-03-27","United States of America","USA","United States of America","USA","Los Angeles, ...","Los Angeles, ..., United States","-118,242766","34,0536909","Centre-Forward","Coventry City","Championship","True"
"126414","Hakan ÃalhanoÄlu","1994-02-08","Turkey","TUR","Germany","DEU","Mannheim","Mannheim, Germany","8,4673098","49,4892913","Defensive Midfield","Inter Mailand","Serie A","True"
"340303","Hamdy Fathy","1994-09-29","Egypt","EGY","Egypt","EGY","Al Buhayrah","Al Buhayrah, Egypt","30,3465488","30,7915206","Defensive Midfield","Al-Wakrah SC","Stars League","True"
"1259085","Hamza Abdelkarim","2008-01-01","Egypt","EGY","Egypt","EGY","Kairo","Kairo, Egypt","31,2357257","30,0443879","Centre-Forward","FC Barcelona U19","LaLiga","True"
"706963","Han-beom Lee","2002-06-17","South Korea","KOR","South Korea","KOR","Daegu","Daegu, Korea, South","128,6018","35,8713","Centre-Back","FC Midtjylland","Superliga","True"
"338635","Hannes Delcroix","1999-02-28","Haiti","HTI","Haiti","HTI","Petite-RiviÃ¨re-de-l'...","Petite-RiviÃ¨re-de-l'..., Haiti","-72,583923","18,5539059","Centre-Back","FC Lugano","Super League","True"
"607224","Hannibal","2003-01-21","Tunisia","TUN","France","FRA","Ivry-sur-Seine","Ivry-sur-Seine, France","2,3872525","48,8122302","Attacking Midfield","FC Burnley","Premier League","True"
"137576","Hans Vanaken","1992-08-24","Belgium","BEL","Belgium","BEL","Neerpelt","Neerpelt, Belgium","5,442759","51,2292367","Attacking Midfield","FC BrÃ¼gge","Jupiler Pro League","True"
"203123","Haris Tabakovic","1994-06-20","Bosnia and Herz.","BIH","Switzerland","CHE","Grenchen","Grenchen, Switzerland","7,3967199","47,1911495","Centre-Forward","Borussia MÃ¶nchengladbach","Bundesliga","True"
"132098","Harry Kane","1993-07-28","England","ENG","England","ENG","London","London, England","-0,1277653","51,5074456","Centre-Forward","FC Bayern MÃ¼nchen","Bundesliga","True"
"298091","Harry Souttar","1998-10-22","Australia","AUS","United Kingdom","GBR","Aberdeen","Aberdeen, Scotland","-2,0928095","57,1482429","Centre-Back","Leicester City","Championship","True"
"86286","Hasan Al-Haydos","1990-12-11","Qatar","QAT","Qatar","QAT","Doha","Doha, Qatar","51,5081812","25,3108807","Attacking Midfield","Al-Sadd SC","Stars League","True"
"260859","Hassan Kadesh","1992-09-26","Saudi Arabia","SAU","Saudi Arabia","SAU","Dammam","Dammam, Saudi Arabia","50,1039991","26,4367824","Left-Back","Al-Ittihad Dschidda","Saudi Pro League","True"
"509897","Hassan Tambakti","1999-02-09","Saudi Arabia","SAU","Saudi Arabia","SAU","Riyadh","Riyadh, Saudi Arabia","46,7160104","24,638916","Centre-Back","Al-Hilal Riad","Saudi Pro League","True"
"953150","Hazem Mastouri","1997-06-18","Tunisia","TUN","Tunisia","TUN","Tunis","Tunis, Tunisia","10,1857757","36,8002068","Centre-Forward","FK Makhachkala","Premier Liga","True"
"292246","Hee-chan Hwang","1996-01-26","South Korea","KOR","South Korea","KOR","Chuncheon, Gangwon","Chuncheon, Gangwon, Korea, South","127,7297641","37,8810569","Centre-Forward","Wolverhampton Wanderers","Premier League","True"
"840836","HÃ©lio Varela","2002-05-03","Cabo Verde","CPV","Portugal","PRT","Almada","Almada, Portugal","-9,1576301","38,6831302","Left Winger","Maccabi Tel Aviv","Ligat ha'Al","True"
"743088","Henrik Falchener","2003-05-08","Norway","NOR","Norway","NOR","TÃ¸nsberg","TÃ¸nsberg, Norway","10,2820491","59,3549795","Centre-Back","Viking Stavanger","Eliteserien","True"
"744853","Herman Johansson","1997-10-16","Sweden","SWE","Sweden","SWE","ÃrnskÃ¶ldsvik","ÃrnskÃ¶ldsvik, Sweden","18,7160209","63,2888613","Right Midfield","FC Dallas","MLS","True"
"77127","HernÃ¡n GalÃ­ndez","1987-03-30","Ecuador","ECU","Argentina","ARG","Rosario","Rosario, Argentina","-60,6617024","-32,9593609","Goalkeeper","Club AtlÃ©tico HuracÃ¡n","Torneo Clausura","True"
"91845","Heung-min Son","1992-07-08","South Korea","KOR","South Korea","KOR","Chuncheon, Gangwon","Chuncheon, Gangwon, Korea, South","127,7297641","37,8810569","Left Winger","Los Angeles FC","MLS","True"
"560593","Hicham Boudaoui","1999-09-23","Algerije","ALG","Algeria","DZA","BÃ©char","BÃ©char, Algeria","-2,0115958","31,385726","Central Midfield","OGC Nizza","Ligue 1","True"
"353892","Hiroki Ito","1999-05-12","Japan","JPN","Japan","JPN","Hamamatsu, Shizuoka","Hamamatsu, Shizuoka, Japan","137,7259431","34,7109786","Centre-Back","FC Bayern MÃ¼nchen","Bundesliga","True"
"392179","Hjalmar Ekdal","1998-10-21","Sweden","SWE","Sweden","SWE","Stockholm","Stockholm, Sweden","18,0710935","59,3251172","Centre-Back","FC Burnley","Premier League","True"
"556713","Homam Al-Amin","1999-08-25","Qatar","QAT","Qatar","QAT","Doha","Doha, Qatar","51,5081812","25,3108807","Left-Back","Cultural Leonesa","LaLiga2","True"
"737524","Hossam Abdelmaguid","2001-04-30","Egypt","EGY","Egypt","EGY","Cairo","Cairo, Egypt","31,2357257","30,0443879","Centre-Back","Zamalek SC","Egyptian Premier League","True"
"249400","Hossein Kanaani","1994-03-23","Iran","IRN","Iran","IRN","Mahshahr, Khuzestan","Mahshahr, Khuzestan, Iran","49,1997454","30,5577268","Centre-Back","Persepolis FC","Persian Gulf League","True"
"395693","Houssem Aouar","1998-06-30","Algerije","ALG","France","FRA","Lyon","Lyon, France","4,8320114","45,7578137","Attacking Midfield","Al-Ittihad Dschidda","Saudi Pro League","True"
"1206877","Hugo Sochurek","2008-06-07","Czechia","CZE","Czechia","CZE","TÃ¡bor","TÃ¡bor, Czech Republic","14,6587234","49,4141533","Central Midfield","AC Sparta Prag","Chance Liga","True"
"895291","Husam Abu Dahab","2000-05-13","Jordan","JOR","Jordan","JOR","Amman","Amman, Jordan","35,9239625","31,9515694","Centre-Back","Al-Faisaly Amman","Jordanian Pro League","True"
"585325","Hussein Ali","2002-03-01","Iraq","IRQ","Sweden","SWE","MalmÃ¶","MalmÃ¶, Sweden","13,0001566","55,6052931","Right-Back","Pogon Stettin","Ekstraklasa","True"
"639246","Hyeon-gyu Oh","2001-04-12","South Korea","KOR","South Korea","KOR","Namyangju, Gyeonggi","Namyangju, Gyeonggi, Korea, South","127,2165051","37,6359398","Centre-Forward","Besiktas Istanbul","SÃ¼per Lig","True"
"260171","Hyeon-woo Jo","1991-09-25","South Korea","KOR","South Korea","KOR","Seoul","Seoul, Korea, South","126,9782914","37,5666791","Goalkeeper","Ulsan Hyundai","K League 1","True"
"853110","Hyun-jun Yang","2002-05-25","South Korea","KOR","South Korea","KOR","Yeongdo-gu, Busan","Yeongdo-gu, Busan, Korea, South","129,0678","35,0908","Right Winger","Celtic Glasgow","Premiership","True"
"677278","Ibrahim Adel","2001-04-23","Egypt","EGY","Egypt","EGY","Port Said","Port Said, Egypt","32,305505","31,263235","Left Winger","FC Nordsjaelland","Superliga","True"
"357119","Ibrahima KonatÃ©","1999-05-25","France","FRA","France","FRA","Paris","Paris, France","2,320041","48,8588897","Centre-Back","FC Liverpool","Premier League","True"
"560957","Ibrahim Bayesh",,"Iraq","IRQ","Iraq","IRQ","---, Baghdad","---, Baghdad, Iraq","44,3872213","33,3061701","Attacking Midfield","Al-Dhafra SCC","UAE Pro League","True"
"905011","Ibrahim Maza","2005-11-24","Algerije","ALG","Germany","DEU","Berlin","Berlin, Germany","13,3951309","52,5173885","Attacking Midfield","Bayer 04 Leverkusen","Bundesliga","True"
"1185888","Ibrahim Mbaye","2008-01-24","Senegal","SEN","France","FRA","Trappes","Trappes, France","1,9988356","48,7760957","Right Winger","FC Paris Saint-Germain","Ligue 1","True"
"709974","Ibrahim Saadeh","2000-04-27","Jordan","JOR","Jordan","JOR","Zarqa","Zarqa, Jordan","36,0885771","32,0668425","Central Midfield","Al-Karma","Iraq Stars League","True"
"1142382","Ibrahim Sabra","2006-02-01","Jordan","JOR","Jordan","JOR","Amman","Amman, Jordan","35,9239625","31,9515694","Centre-Forward","NK Lokomotiva Zagreb","SuperSport HNL","True"
"375885","Ibrahim SangarÃ©","1997-12-02","CÃ´te d'Ivoire","CIV","CÃ´te d'Ivoire","CIV","Abidjan","Abidjan, Cote d'Ivoire","-4,016107","5,320357","Defensive Midfield","Nottingham Forest","Premier League","True"
"126665","Idrissa Gueye","1989-09-26","Senegal","SEN","Senegal","SEN","Dakar","Dakar, Senegal","-17,447938","14,693425","Defensive Midfield","FC Everton","Premier League","True"
"605268","Igor Matanovic","2003-03-31","Croatia","HRV","Germany","DEU","Hamburg","Hamburg, Germany","10,0013165","53,5501721","Centre-Forward","SC Freiburg","Bundesliga","True"
"185372","Igor Sergeev","1993-04-30","Uzbekistan","UZB","Uzbekistan","UZB","Tashkent","Tashkent, Uzbekistan","69,2787079","41,3123363","Centre-Forward","Persepolis FC","Persian Gulf League","True"
"739443","Igor Thiago","2001-06-26","Brazil","BRA","Brazil","BRA","Gama","Gama, Brazil","-48,0653054","-16,0170857","Centre-Forward","FC Brentford","Premier League","True"
"570781","Ilay Camara","2003-01-18","Senegal","SEN","Belgium","BEL","Bonheiden","Bonheiden, Belgium","4,5483885","51,0253242","Right-Back","RSC Anderlecht","Jupiler Pro League","False"
"623570","Iliman Ndiaye","2000-03-06","Senegal","SEN","France","FRA","Rouen","Rouen, France","1,0939658","49,4404591","Right Winger","FC Everton","Premier League","True"
