Entity,Code,Year,Men,Women
Antigua and Barbuda,ATG,1919,165.73451,154.94713
Antigua and Barbuda,ATG,1920,165.92413,155.141
Antigua and Barbuda,ATG,1921,166.11269,155.33339
Antigua and Barbuda,ATG,1922,166.29886,155.52373
Antigua and Barbuda,ATG,1923,166.48196,155.71118
Antigua and Barbuda,ATG,1924,166.66193,155.89513
Antigua and Barbuda,ATG,1925,166.84016,156.07692
Antigua and Barbuda,ATG,1926,167.0167,156.2563
Antigua and Barbuda,ATG,1927,167.19266,156.43387
Antigua and Barbuda,ATG,1928,167.3677,156.60918
Antigua and Barbuda,ATG,1929,167.54126,156.7823
Antigua and Barbuda,ATG,1930,167.71251,156.95229
Antigua and Barbuda,ATG,1931,167.87988,157.11792
Antigua and Barbuda,ATG,1932,168.04285,157.27837
Antigua and Barbuda,ATG,1933,168.20174,157.43498
Antigua and Barbuda,ATG,1934,168.35667,157.58864
Antigua and Barbuda,ATG,1935,168.50844,157.74023
Antigua and Barbuda,ATG,1936,168.65726,157.89014
Antigua and Barbuda,ATG,1937,168.803,158.03743
Antigua and Barbuda,ATG,1938,168.94492,158.18216
Antigua and Barbuda,ATG,1939,169.08281,158.32275
Antigua and Barbuda,ATG,1940,169.21718,158.45921
Antigua and Barbuda,ATG,1941,169.34892,158.59138
Antigua and Barbuda,ATG,1942,169.4798,158.71907
Antigua and Barbuda,ATG,1943,169.61092,158.8446
Antigua and Barbuda,ATG,1944,169.74246,158.96774
Antigua and Barbuda,ATG,1945,169.87357,159.08897
Antigua and Barbuda,ATG,1946,170.00406,159.20883
Antigua and Barbuda,ATG,1947,170.13275,159.32675
Antigua and Barbuda,ATG,1948,170.25946,159.44244
Antigua and Barbuda,ATG,1949,170.38376,159.55534
Antigua and Barbuda,ATG,1950,170.50453,159.66472
Antigua and Barbuda,ATG,1951,170.62,159.77016
Antigua and Barbuda,ATG,1952,170.73004,159.87048
Antigua and Barbuda,ATG,1953,170.83478,159.96548
Antigua and Barbuda,ATG,1954,170.93481,160.05501
Antigua and Barbuda,ATG,1955,171.03128,160.13963
Antigua and Barbuda,ATG,1956,171.12431,160.21947
Antigua and Barbuda,ATG,1957,171.21599,160.29477
Antigua and Barbuda,ATG,1958,171.3071,160.36636
Antigua and Barbuda,ATG,1959,171.39731,160.43388
Antigua and Barbuda,ATG,1960,171.48763,160.49721
Antigua and Barbuda,ATG,1961,171.57697,160.55637
Antigua and Barbuda,ATG,1962,171.66359,160.6111
Antigua and Barbuda,ATG,1963,171.74532,160.66016
Antigua and Barbuda,ATG,1964,171.82039,160.70209
Antigua and Barbuda,ATG,1965,171.88893,160.73656
Antigua and Barbuda,ATG,1966,171.95114,160.76389
Antigua and Barbuda,ATG,1967,172.0083,160.78458
Antigua and Barbuda,ATG,1968,172.0609,160.79971
Antigua and Barbuda,ATG,1969,172.11151,160.81047
Antigua and Barbuda,ATG,1970,172.16115,160.81781
Antigua and Barbuda,ATG,1971,172.20982,160.8232
Antigua and Barbuda,ATG,1972,172.25716,160.82733
Antigua and Barbuda,ATG,1973,172.3025,160.83054
Antigua and Barbuda,ATG,1974,172.34435,160.83388
Antigua and Barbuda,ATG,1975,172.38235,160.8361
Antigua and Barbuda,ATG,1976,172.41487,160.83633
Antigua and Barbuda,ATG,1977,172.44073,160.83441
Antigua and Barbuda,ATG,1978,172.46098,160.83092
Antigua and Barbuda,ATG,1979,172.47554,160.82646
Antigua and Barbuda,ATG,1980,172.48672,160.8225
Antigua and Barbuda,ATG,1981,172.49577,160.81949
Antigua and Barbuda,ATG,1982,172.5037,160.81758
Antigua and Barbuda,ATG,1983,172.51031,160.81674
Antigua and Barbuda,ATG,1984,172.51663,160.81606
Antigua and Barbuda,ATG,1985,172.52283,160.81438
Antigua and Barbuda,ATG,1986,172.52956,160.81035
Antigua and Barbuda,ATG,1987,172.53818,160.80324
Antigua and Barbuda,ATG,1988,172.54842,160.7922
Antigua and Barbuda,ATG,1989,172.56151,160.77812
Antigua and Barbuda,ATG,1990,172.57756,160.76154
Antigua and Barbuda,ATG,1991,172.59663,160.74353
Antigua and Barbuda,ATG,1992,172.61804,160.72531
Antigua and Barbuda,ATG,1993,172.64066,160.707
Antigua and Barbuda,ATG,1994,172.66304,160.68883
Antigua and Barbuda,ATG,1995,172.68506,160.67078
Antigua and Barbuda,ATG,1996,172.70699,160.65265
Argentina,ARG,1896,162.33727,150.59026
Argentina,ARG,1897,162.48424,150.74242
Argentina,ARG,1898,162.6316,150.89479
Argentina,ARG,1899,162.77916,151.04683
Argentina,ARG,1900,162.92676,151.19875
Argentina,ARG,1901,163.0747,151.3504
Argentina,ARG,1902,163.2228,151.50179
Argentina,ARG,1903,163.37125,151.65237
Argentina,ARG,1904,163.51875,151.80193
Argentina,ARG,1905,163.66617,151.95029
Argentina,ARG,1906,163.8135,152.09775
Argentina,ARG,1907,163.96045,152.24438
Argentina,ARG,1908,164.1085,152.39032
Argentina,ARG,1909,164.25728,152.53522
Argentina,ARG,1910,164.40704,152.68011
Argentina,ARG,1911,164.55922,152.82559
Argentina,ARG,1912,164.71373,152.97246
Argentina,ARG,1913,164.87077,153.12102
Argentina,ARG,1914,165.03009,153.27153
Argentina,ARG,1915,165.19182,153.4241
Argentina,ARG,1916,165.35602,153.57895
Argentina,ARG,1917,165.52292,153.73677
Argentina,ARG,1918,165.69197,153.89653
Argentina,ARG,1919,165.8622,154.05746
Argentina,ARG,1920,166.03326,154.22002
Argentina,ARG,1921,166.2044,154.38297
Argentina,ARG,1922,166.37495,154.54488
Argentina,ARG,1923,166.54407,154.7048
Argentina,ARG,1924,166.71245,154.86299
Argentina,ARG,1925,166.88191,155.02039
Argentina,ARG,1926,167.05287,155.17644
Argentina,ARG,1927,167.22661,155.33191
Argentina,ARG,1928,167.4024,155.48647
Argentina,ARG,1929,167.57944,155.63997
Argentina,ARG,1930,167.75623,155.79132
Argentina,ARG,1931,167.9315,155.93846
Argentina,ARG,1932,168.10454,156.08098
Argentina,ARG,1933,168.27583,156.21959
Argentina,ARG,1934,168.44527,156.35527
Argentina,ARG,1935,168.61385,156.48853
Argentina,ARG,1936,168.78156,156.6201
Argentina,ARG,1937,168.94781,156.74968
Argentina,ARG,1938,169.11217,156.87657
Argentina,ARG,1939,169.27435,156.99977
Argentina,ARG,1940,169.43468,157.11848
Argentina,ARG,1941,169.59373,157.2327
Argentina,ARG,1942,169.75214,157.34268
Argentina,ARG,1943,169.91069,157.44989
Argentina,ARG,1944,170.06839,157.55493
Argentina,ARG,1945,170.22458,157.6577
Argentina,ARG,1946,170.37854,157.75922
Argentina,ARG,1947,170.52924,157.86017
Argentina,ARG,1948,170.67671,157.96054
Argentina,ARG,1949,170.81943,158.06035
Argentina,ARG,1950,170.95595,158.15921
Argentina,ARG,1951,171.08553,158.25673
Argentina,ARG,1952,171.20712,158.35179
Argentina,ARG,1953,171.32074,158.4449
Argentina,ARG,1954,171.428,158.5353
Argentina,ARG,1955,171.52927,158.6241
Argentina,ARG,1956,171.62521,158.71092
Argentina,ARG,1957,171.71877,158.79625
Argentina,ARG,1958,171.81148,158.88033
Argentina,ARG,1959,171.90402,158.96275
Argentina,ARG,1960,171.99716,159.0436
Argentina,ARG,1961,172.0911,159.12198
Argentina,ARG,1962,172.1845,159.1975
Argentina,ARG,1963,172.27599,159.26778
Argentina,ARG,1964,172.3648,159.33067
Argentina,ARG,1965,172.45082,159.38553
Argentina,ARG,1966,172.53467,159.43202
Argentina,ARG,1967,172.61766,159.47069
Argentina,ARG,1968,172.7011,159.50221
Argentina,ARG,1969,172.78677,159.52754
Argentina,ARG,1970,172.87607,159.54694
Argentina,ARG,1971,172.96841,159.56224
Argentina,ARG,1972,173.06387,159.57402
Argentina,ARG,1973,173.16093,159.58272
Argentina,ARG,1974,173.25746,159.5881
Argentina,ARG,1975,173.35175,159.58907
Argentina,ARG,1976,173.44191,159.5848
Argentina,ARG,1977,173.52618,159.57558
Argentina,ARG,1978,173.6046,159.56209
Argentina,ARG,1979,173.67719,159.54515
Argentina,ARG,1980,173.74524,159.52684
Argentina,ARG,1981,173.81004,159.50822
Argentina,ARG,1982,173.87294,159.49042
Argentina,ARG,1983,173.93306,159.47351
Argentina,ARG,1984,173.9904,159.45714
Argentina,ARG,1985,174.04504,159.44061
Argentina,ARG,1986,174.09778,159.42259
Argentina,ARG,1987,174.14748,159.40259
Argentina,ARG,1988,174.19534,159.3796
Argentina,ARG,1989,174.2433,159.35468
Argentina,ARG,1990,174.29196,159.32837
Argentina,ARG,1991,174.34294,159.30219
Argentina,ARG,1992,174.39615,159.27649
Argentina,ARG,1993,174.4509,159.25188
Argentina,ARG,1994,174.50592,159.22739
Argentina,ARG,1995,174.56087,159.20325
Argentina,ARG,1996,174.61572,159.1792
Armenia,ARM,1896,161.85222,149.63153
Armenia,ARM,1897,162.01447,149.78299
Armenia,ARM,1898,162.17667,149.93471
Armenia,ARM,1899,162.33925,150.08675
Armenia,ARM,1900,162.50233,150.23885
Armenia,ARM,1901,162.66548,150.39052
Armenia,ARM,1902,162.8294,150.54152
Armenia,ARM,1903,162.99377,150.69164
Armenia,ARM,1904,163.15807,150.84073
Armenia,ARM,1905,163.32243,150.98914
Armenia,ARM,1906,163.48679,151.13684
Armenia,ARM,1907,163.65128,151.28351
Armenia,ARM,1908,163.81656,151.42947
Armenia,ARM,1909,163.98267,151.57458
Armenia,ARM,1910,164.15025,151.7199
Armenia,ARM,1911,164.3198,151.86543
Armenia,ARM,1912,164.49226,152.01172
Armenia,ARM,1913,164.66673,152.15889
Armenia,ARM,1914,164.84248,152.30705
Armenia,ARM,1915,165.02039,152.45638
Armenia,ARM,1916,165.20003,152.60664
Armenia,ARM,1917,165.38158,152.75822
Armenia,ARM,1918,165.56508,152.91058
Armenia,ARM,1919,165.74867,153.06299
Armenia,ARM,1920,165.93152,153.21548
Armenia,ARM,1921,166.11273,153.36705
Armenia,ARM,1922,166.29117,153.51752
Armenia,ARM,1923,166.46628,153.66634
Armenia,ARM,1924,166.63751,153.81358
Armenia,ARM,1925,166.8059,153.96014
Armenia,ARM,1926,166.97112,154.10608
Armenia,ARM,1927,167.13506,154.25157
Armenia,ARM,1928,167.29813,154.39673
Armenia,ARM,1929,167.46033,154.5416
Armenia,ARM,1930,167.62115,154.68616
Armenia,ARM,1931,167.77972,154.82944
Armenia,ARM,1932,167.93564,154.97185
Armenia,ARM,1933,168.08937,155.11348
Armenia,ARM,1934,168.24097,155.25504
Armenia,ARM,1935,168.39052,155.3964
Armenia,ARM,1936,168.53761,155.53712
Armenia,ARM,1937,168.68143,155.67625
Armenia,ARM,1938,168.82231,155.81339
Armenia,ARM,1939,168.96007,155.9476
Armenia,ARM,1940,169.09486,156.0782
Armenia,ARM,1941,169.22722,156.20505
Armenia,ARM,1942,169.35849,156.32805
Armenia,ARM,1943,169.48984,156.44858
Armenia,ARM,1944,169.62018,156.56671
Armenia,ARM,1945,169.74965,156.68306
Armenia,ARM,1946,169.87831,156.7972
Armenia,ARM,1947,170.0048,156.90897
Armenia,ARM,1948,170.12952,157.01767
Armenia,ARM,1949,170.2517,157.12277
Armenia,ARM,1950,170.37047,157.2245
Armenia,ARM,1951,170.48497,157.32271
Armenia,ARM,1952,170.59502,157.41644
Armenia,ARM,1953,170.70158,157.50635
Armenia,ARM,1954,170.80507,157.5918
Armenia,ARM,1955,170.90541,157.67336
Armenia,ARM,1956,171.00282,157.75049
Armenia,ARM,1957,171.0983,157.82378
Armenia,ARM,1958,171.19275,157.89424
Armenia,ARM,1959,171.28664,157.96147
Armenia,ARM,1960,171.37999,158.02637
Armenia,ARM,1961,171.4725,158.0885
Armenia,ARM,1962,171.56212,158.1468
Armenia,ARM,1963,171.64757,158.20062
Armenia,ARM,1964,171.72762,158.249
Armenia,ARM,1965,171.80301,158.29106
Armenia,ARM,1966,171.87517,158.32736
Armenia,ARM,1967,171.94456,158.35893
Armenia,ARM,1968,172.01202,158.38559
Armenia,ARM,1969,172.07948,158.40709
Armenia,ARM,1970,172.14673,158.42389
Armenia,ARM,1971,172.21323,158.43642
Armenia,ARM,1972,172.27776,158.44528
Armenia,ARM,1973,172.34013,158.45135
Armenia,ARM,1974,172.39882,158.45576
Armenia,ARM,1975,172.45189,158.458
Armenia,ARM,1976,172.49753,158.45763
Armenia,ARM,1977,172.53264,158.45404
Armenia,ARM,1978,172.55667,158.4475
Armenia,ARM,1979,172.57066,158.43837
Armenia,ARM,1980,172.57591,158.4285
Armenia,ARM,1981,172.57419,158.41843
Armenia,ARM,1982,172.56595,158.40906
Armenia,ARM,1983,172.55124,158.40028
Armenia,ARM,1984,172.53052,158.39156
Armenia,ARM,1985,172.50311,158.38167
Armenia,ARM,1986,172.46967,158.3693
Armenia,ARM,1987,172.43066,158.35428
Armenia,ARM,1988,172.3878,158.3355
Armenia,ARM,1989,172.34212,158.31299
Armenia,ARM,1990,172.2939,158.28625
Armenia,ARM,1991,172.24498,158.25694
Armenia,ARM,1992,172.1961,158.22556
Armenia,ARM,1993,172.14671,158.19276
Armenia,ARM,1994,172.09683,158.15866
Armenia,ARM,1995,172.0468,158.12396
Armenia,ARM,1996,171.99664,158.0892
Australia,AUS,1896,168.9473,155.49208
Australia,AUS,1897,169.03285,155.63434
Australia,AUS,1898,169.11852,155.77693
Australia,AUS,1899,169.20453,155.91948
Australia,AUS,1900,169.29042,156.0623
Australia,AUS,1901,169.3766,156.20514
Australia,AUS,1902,169.4641,156.348
Australia,AUS,1903,169.55206,156.49086
Australia,AUS,1904,169.64015,156.63321
Australia,AUS,1905,169.72853,156.77531
Australia,AUS,1906,169.81651,156.91748
Australia,AUS,1907,169.9051,157.06026
Australia,AUS,1908,169.99628,157.2037
Australia,AUS,1909,170.09073,157.34802
Australia,AUS,1910,170.1894,157.49492
Australia,AUS,1911,170.29454,157.64574
Australia,AUS,1912,170.40778,157.80124
Australia,AUS,1913,170.52866,157.96146
Australia,AUS,1914,170.65666,158.12584
Australia,AUS,1915,170.79044,158.2937
Australia,AUS,1916,170.92833,158.46375
Australia,AUS,1917,171.06946,158.6348
Australia,AUS,1918,171.21286,158.80511
Australia,AUS,1919,171.3564,158.97284
Australia,AUS,1920,171.50066,159.13832
Australia,AUS,1921,171.64558,159.30121
Australia,AUS,1922,171.7908,159.46176
Australia,AUS,1923,171.9359,159.61977
Australia,AUS,1924,172.08203,159.77576
Australia,AUS,1925,172.23132,159.93265
Australia,AUS,1926,172.38434,160.09102
Australia,AUS,1927,172.54268,160.25099
Australia,AUS,1928,172.70578,160.41304
Australia,AUS,1929,172.8719,160.5773
Australia,AUS,1930,173.03986,160.7423
Australia,AUS,1931,173.20825,160.90483
Australia,AUS,1932,173.37447,161.0634
Australia,AUS,1933,173.53871,161.21881
Australia,AUS,1934,173.70279,161.37141
Australia,AUS,1935,173.86668,161.52164
Australia,AUS,1936,174.02975,161.66895
Australia,AUS,1937,174.19211,161.81242
Australia,AUS,1938,174.35393,161.95027
Australia,AUS,1939,174.51295,162.0804
Australia,AUS,1940,174.6675,162.20038
Australia,AUS,1941,174.81677,162.30862
Australia,AUS,1942,174.96149,162.40544
Australia,AUS,1943,175.10258,162.4925
Australia,AUS,1944,175.23921,162.5713
Australia,AUS,1945,175.37085,162.6435
Australia,AUS,1946,175.49803,162.7117
Australia,AUS,1947,175.6201,162.77682
Australia,AUS,1948,175.73816,162.83987
Australia,AUS,1949,175.85207,162.90257
Australia,AUS,1950,175.96216,162.96692
Australia,AUS,1951,176.06796,163.03378
Australia,AUS,1952,176.17015,163.10329
Australia,AUS,1953,176.27194,163.17708
Australia,AUS,1954,176.37267,163.25542
Australia,AUS,1955,176.47203,163.33801
Australia,AUS,1956,176.56975,163.42361
Australia,AUS,1957,176.66739,163.51334
Australia,AUS,1958,176.766,163.60672
Australia,AUS,1959,176.86636,163.70276
Australia,AUS,1960,176.96982,163.8018
Australia,AUS,1961,177.07677,163.9031
Australia,AUS,1962,177.1869,164.00528
Australia,AUS,1963,177.29927,164.10599
Australia,AUS,1964,177.41098,164.20213
Australia,AUS,1965,177.52197,164.2918
Australia,AUS,1966,177.63158,164.37387
Australia,AUS,1967,177.7402,164.44943
Australia,AUS,1968,177.84822,164.51884
Australia,AUS,1969,177.95667,164.58385
Australia,AUS,1970,178.06474,164.64455
Australia,AUS,1971,178.1711,164.70181
Australia,AUS,1972,178.27585,164.7565
Australia,AUS,1973,178.37808,164.80855
Australia,AUS,1974,178.47523,164.85774
Australia,AUS,1975,178.56586,164.90312
Australia,AUS,1976,178.64882,164.9446
Australia,AUS,1977,178.72337,164.98196
Australia,AUS,1978,178.78902,165.01556
Australia,AUS,1979,178.84625,165.04663
Australia,AUS,1980,178.89668,165.07834
Australia,AUS,1981,178.94234,165.1121
Australia,AUS,1982,178.98393,165.14969
Australia,AUS,1983,179.02058,165.19278
Australia,AUS,1984,179.05194,165.2402
Australia,AUS,1985,179.07758,165.2902
Australia,AUS,1986,179.09778,165.34181
Australia,AUS,1987,179.11337,165.3941
Australia,AUS,1988,179.12561,165.44568
Australia,AUS,1989,179.13666,165.49695
Australia,AUS,1990,179.14613,165.54756
Australia,AUS,1991,179.15535,165.5989
Australia,AUS,1992,179.16502,165.65085
Australia,AUS,1993,179.17499,165.70308
Australia,AUS,1994,179.18486,165.75479
Australia,AUS,1995,179.19485,165.80638
Australia,AUS,1996,179.20465,165.85818
Austria,AUT,1896,168.02591,157.5529
Austria,AUT,1897,168.16318,157.66982
Austria,AUT,1898,168.30054,157.78685
Austria,AUT,1899,168.43802,157.90387
Austria,AUT,1900,168.57515,158.0211
Austria,AUT,1901,168.71251,158.13846
Austria,AUT,1902,168.85065,158.25597
Austria,AUT,1903,168.98898,158.37259
Austria,AUT,1904,169.12743,158.48804
Austria,AUT,1905,169.26611,158.60292
Austria,AUT,1906,169.40413,158.71753
Austria,AUT,1907,169.54263,158.83199
Austria,AUT,1908,169.68265,158.9464
Austria,AUT,1909,169.8247,159.06125
Austria,AUT,1910,169.9699,159.17825
Austria,AUT,1911,170.11986,159.29933
Austria,AUT,1912,170.27478,159.4255
Austria,AUT,1913,170.43408,159.55672
Austria,AUT,1914,170.59702,159.69302
Austria,AUT,1915,170.7621,159.83386
Austria,AUT,1916,170.92741,159.97731
Austria,AUT,1917,171.09143,160.12239
Austria,AUT,1918,171.25276,160.26723
Austria,AUT,1919,171.41014,160.41008
Austria,AUT,1920,171.56358,160.55037
Austria,AUT,1921,171.71324,160.68817
Austria,AUT,1922,171.85788,160.82317
Austria,AUT,1923,171.99701,160.95428
Austria,AUT,1924,172.13211,161.0822
Austria,AUT,1925,172.26704,161.20908
Austria,AUT,1926,172.40341,161.33524
Austria,AUT,1927,172.54344,161.46123
Austria,AUT,1928,172.68823,161.58742
Austria,AUT,1929,172.83662,161.7137
Austria,AUT,1930,172.9887,161.83992
Austria,AUT,1931,173.14348,161.96382
Austria,AUT,1932,173.29976,162.08696
Austria,AUT,1933,173.45818,162.21193
Austria,AUT,1934,173.61894,162.33965
Austria,AUT,1935,173.78,162.4695
Austria,AUT,1936,173.93799,162.59978
Austria,AUT,1937,174.09013,162.72726
Austria,AUT,1938,174.23506,162.84929
Austria,AUT,1939,174.37206,162.96332
Austria,AUT,1940,174.50063,163.0663
Austria,AUT,1941,174.62163,163.157
Austria,AUT,1942,174.73808,163.23659
Austria,AUT,1943,174.85356,163.30695
Austria,AUT,1944,174.96945,163.3708
Austria,AUT,1945,175.08717,163.43063
Austria,AUT,1946,175.20908,163.48901
Austria,AUT,1947,175.33498,163.54785
Austria,AUT,1948,175.46544,163.60852
Austria,AUT,1949,175.59903,163.67229
Austria,AUT,1950,175.73495,163.74095
Austria,AUT,1951,175.87148,163.81361
Austria,AUT,1952,176.00824,163.89026
Austria,AUT,1953,176.14545,163.97125
Austria,AUT,1954,176.28249,164.05722
Austria,AUT,1955,176.41797,164.14873
Austria,AUT,1956,176.5499,164.24498
Austria,AUT,1957,176.67914,164.3464
Austria,AUT,1958,176.80528,164.45216
Austria,AUT,1959,176.92725,164.56003
Austria,AUT,1960,177.04405,164.66844
Austria,AUT,1961,177.15498,164.77628
Austria,AUT,1962,177.25821,164.8805
Austria,AUT,1963,177.35135,164.97754
Austria,AUT,1964,177.43149,165.06407
Austria,AUT,1965,177.49954,165.13866
Austria,AUT,1966,177.55743,165.20102
Austria,AUT,1967,177.60837,165.25279
Austria,AUT,1968,177.65427,165.29407
Austria,AUT,1969,177.69635,165.32677
Austria,AUT,1970,177.7353,165.3504
Austria,AUT,1971,177.77103,165.36597
Austria,AUT,1972,177.80292,165.37396
Austria,AUT,1973,177.82994,165.37477
Austria,AUT,1974,177.85083,165.3686
Austria,AUT,1975,177.86467,165.35522
Austria,AUT,1976,177.87134,165.33466
Austria,AUT,1977,177.87077,165.30687
Austria,AUT,1978,177.86292,165.27267
Austria,AUT,1979,177.84972,165.23291
Austria,AUT,1980,177.83324,165.19125
Austria,AUT,1981,177.81563,165.1493
Austria,AUT,1982,177.79744,165.10939
Austria,AUT,1983,177.77815,165.07324
Austria,AUT,1984,177.7567,165.03929
Austria,AUT,1985,177.73236,165.007
Austria,AUT,1986,177.7053,164.97504
Austria,AUT,1987,177.67592,164.94246
Austria,AUT,1988,177.64523,164.90845
Austria,AUT,1989,177.6144,164.87354
Austria,AUT,1990,177.5834,164.83733
Austria,AUT,1991,177.55276,164.80136
Austria,AUT,1992,177.52321,164.76558
Austria,AUT,1993,177.49438,164.72974
Austria,AUT,1994,177.46552,164.69363
Austria,AUT,1995,177.43652,164.65742
Austria,AUT,1996,177.4077,164.62094
Azerbaijan,AZE,1896,161.66988,149.93323
Azerbaijan,AZE,1897,161.86386,150.08835
Azerbaijan,AZE,1898,162.05782,150.24405
Azerbaijan,AZE,1899,162.25183,150.39978
Azerbaijan,AZE,1900,162.44604,150.55548
Azerbaijan,AZE,1901,162.64032,150.71071
Azerbaijan,AZE,1902,162.83487,150.86559
Azerbaijan,AZE,1903,163.02937,151.01965
Azerbaijan,AZE,1904,163.22383,151.17307
Azerbaijan,AZE,1905,163.41815,151.32547
Azerbaijan,AZE,1906,163.61241,151.47707
Azerbaijan,AZE,1907,163.8068,151.62746
Azerbaijan,AZE,1908,164.00172,151.77713
Azerbaijan,AZE,1909,164.19708,151.92593
Azerbaijan,AZE,1910,164.39412,152.07478
Azerbaijan,AZE,1911,164.59288,152.2239
Azerbaijan,AZE,1912,164.79361,152.37396
Azerbaijan,AZE,1913,164.99594,152.52505
Azerbaijan,AZE,1914,165.19969,152.67688
Azerbaijan,AZE,1915,165.40508,152.82973
Azerbaijan,AZE,1916,165.61154,152.98363
Azerbaijan,AZE,1917,165.81927,153.13855
Azerbaijan,AZE,1918,166.02861,153.29485
Azerbaijan,AZE,1919,166.23758,153.45126
Azerbaijan,AZE,1920,166.4455,153.60774
Azerbaijan,AZE,1921,166.65115,153.76318
Azerbaijan,AZE,1922,166.85327,153.91788
Azerbaijan,AZE,1923,167.05112,154.07089
Azerbaijan,AZE,1924,167.24454,154.22229
Azerbaijan,AZE,1925,167.43442,154.37276
Azerbaijan,AZE,1926,167.621,154.52261
Azerbaijan,AZE,1927,167.80562,154.67184
Azerbaijan,AZE,1928,167.98837,154.82086
Azerbaijan,AZE,1929,168.16911,154.9694
Azerbaijan,AZE,1930,168.34735,155.11786
Azerbaijan,AZE,1931,168.5222,155.26495
Azerbaijan,AZE,1932,168.69301,155.41069
Azerbaijan,AZE,1933,168.85999,155.55559
Azerbaijan,AZE,1934,169.02347,155.70026
Azerbaijan,AZE,1935,169.18379,155.84477
Azerbaijan,AZE,1936,169.3403,155.98862
