id,name,rank,ocupacion,lugar,lon,lat,fuente,iso3,iso3_geometria,pais,region
113292,Carloman II,13134,POLITICIAN,,,,sin dato en Wikidata,,,,
32839660,Peter Madsen,13136,INVENTOR,Sæby,,,pais del lugar (Wikidata),DNK,DNK,Denmark,Europa Occidental
320674,Alexander I of Macedon,13175,POLITICIAN,,,,sin dato en Wikidata,,,,
300322,Sharaku,13268,PAINTER,Japón,,,ciudadania (Wikidata),JPN,JPN,Japan,Asia Oriental
1937968,Nyuserre Ini,13280,POLITICIAN,Antiguo Egipto,,,ciudadania (Wikidata),EGY,EGY,Egypt,Medio Oriente/N. Africa
1253143,Hildegard of the Vinzgau,13373,COMPANION,Suabia,,,pais del lugar (Wikidata),DEU,DEU,Germany,Europa Occidental
1403172,Qutb al-Din Aibak,13389,POLITICIAN,Asia Central,,,pais del lugar (Wikidata),KAZ,KAZ,Kazakhstan,Europa del Este/Asia Central
25267098,"Philippe, Chevalier de Lorraine",13403,POLITICIAN,Francia,,,ciudadania (Wikidata),FRA,FRA,France,Europa Occidental
202300,Emperor Kōnin,13406,POLITICIAN,Japón,,,ciudadania (Wikidata),JPN,JPN,Japan,Asia Oriental
421812,"Simon de Montfort, 5th Earl of Leicester",13455,POLITICIAN,Francia,,,ciudadania (Wikidata),FRA,FRA,France,Europa Occidental
28179319,Musa Çelebi,13486,POLITICIAN,Imperio otomano,29.0,41.0,coordenada Wikidata,TUR,TUR,Türkiye,Europa del Este/Asia Central
1638933,Aulus Cornelius Celsus,13557,WRITER,,,,sin dato en Wikidata,,,,
5816232,Meñli I Giray,13596,POLITICIAN,Crimea,34.4,45.3,coordenada Pantheon,UKR,UKR,Ukraine,Europa del Este/Asia Central
3107064,Emperor Xianzong of Tang,13638,POLITICIAN,,,,sin dato en Wikidata,,,,
8516434,Soseono,13675,COMPANION,,,,sin dato en Wikidata,,,,
3134752,Valon Behrami,13685,SOCCER PLAYER,"Mitrovica, Kosovo",20.86666667,42.88333333,coordenada Pantheon,XKX,XKX,Kosovo,Europa del Este/Asia Central
80494,Euric,13695,POLITICIAN,,,,sin dato en Wikidata,,,,
313188,Robert Kocharyan,13698,POLITICIAN,Stepanakert,46.75194444,39.81527778,coordenada Pantheon,AZE,AZE,Azerbaijan,Europa del Este/Asia Central
100954,Saitō Dōsan,13725,MILITARY PERSONNEL,Japón,,,ciudadania (Wikidata),JPN,JPN,Japan,Asia Oriental
31158821,Yan Hui,13748,PHILOSOPHER,,,,sin dato en Wikidata,,,,
2082487,Minamoto no Yorimitsu,13821,MILITARY PERSONNEL,Japón,,,ciudadania (Wikidata),JPN,JPN,Japan,Asia Oriental
1070880,Muršili II,13868,POLITICIAN,,,,sin dato en Wikidata,,,,
1249802,Hor-Aha,13882,RELIGIOUS FIGURE,Antiguo Egipto,,,ciudadania (Wikidata),EGY,EGY,Egypt,Medio Oriente/N. Africa
2862726,Rifaat al-Assad,13886,POLITICIAN,Qardaha,,,pais del lugar (Wikidata),SYR,SYR,Syria,Medio Oriente/N. Africa
1833124,Wei Zifu,13892,POLITICIAN,,,,sin dato en Wikidata,,,,
293645,Kilij Arslan I,13943,POLITICIAN,,,,sin dato en Wikidata,,,,
795963,Töregene Khatun,13958,POLITICIAN,,,,sin dato en Wikidata,,,,
580058,Ehud,14001,POLITICIAN,Canaan,35.0,32.0,coordenada Pantheon,ISR,ISR,Israel,Medio Oriente/N. Africa
1138081,Thorkell the Tall,14026,POLITICIAN,Reino de Dinamarca,,,ciudadania (Wikidata),DNK,DNK,Denmark,Europa Occidental
5005461,Vasishtha,14046,PHILOSOPHER,,,,sin dato en Wikidata,,,,
45388761,Teuta,14052,POLITICIAN,,,,sin dato en Wikidata,,,,
49021918,Nadia Murad,14096,SOCIAL ACTIVIST,Kocho,,,pais del lugar (Wikidata),IRQ,IRQ,Iraq,Medio Oriente/N. Africa
254595,Sancho III of Pamplona,14105,POLITICIAN,,,,sin dato en Wikidata,,,,
3216869,Hujr ibn Adi,14145,RELIGIOUS FIGURE,,,,sin dato en Wikidata,,,,
68858698,O Yeong-su,14146,ACTOR,Kaepung-gun,,,pais del lugar (Wikidata),PRK,PRK,North Korea,Asia Oriental
737754,Theuderic III,14170,POLITICIAN,,,,sin dato en Wikidata,,,,
29417122,Zebedee,14242,RELIGIOUS FIGURE,,,,sin dato en Wikidata,,,,
1925495,Theuderic IV,14264,POLITICIAN,,,,sin dato en Wikidata,,,,
362076,Duke Mu of Qin,14319,POLITICIAN,,,,sin dato en Wikidata,,,,
231792,Archpoet,14326,WRITER,Alemania,,,ciudadania (Wikidata),DEU,DEU,Germany,Europa Occidental
1069980,Pepin of Italy,14337,POLITICIAN,,,,sin dato en Wikidata,,,,
140484,Kavad I,14369,POLITICIAN,Ctesifonte,,,pais del lugar (Wikidata),IRQ,IRQ,Iraq,Medio Oriente/N. Africa
32165246,Igor Dodon,14404,POLITICIAN,Sadova,,,pais del lugar (Wikidata),MDA,MDA,Moldova,Europa del Este/Asia Central
264734,Emperor Xiaowen of Northern Wei,14422,POLITICIAN,,,,sin dato en Wikidata,,,,
3603790,Süleyman Pasha,14427,MILITARY PERSONNEL,Imperio otomano,29.0,41.0,coordenada Wikidata,TUR,TUR,Türkiye,Europa del Este/Asia Central
54157021,Lior Raz,14439,ACTOR,Ma'ale Adumim,35.29805556,31.775,coordenada Pantheon + alineado a Pantheon,ISR,PSE,Israel,Medio Oriente/N. Africa
4829258,Serzh Sargsyan,14466,POLITICIAN,Stepanakert,46.75194444,39.81527778,coordenada Pantheon,AZE,AZE,Azerbaijan,Europa del Este/Asia Central
295926,"Hugh, Count of Vermandois",14484,POLITICIAN,,,,sin dato en Wikidata,,,,
9502122,Henutmire,14540,POLITICIAN,Antiguo Egipto,,,ciudadania (Wikidata),EGY,EGY,Egypt,Medio Oriente/N. Africa
708086,Kobayakawa Hideaki,14576,POLITICIAN,Provincia de Bitchū,,,pais del lugar (Wikidata),JPN,JPN,Japan,Asia Oriental
464096,Charibert I,14673,POLITICIAN,,,,sin dato en Wikidata,,,,
234623,Chilperic II,14683,POLITICIAN,,,,sin dato en Wikidata,,,,
362067,Duke Xiao of Qin,14815,POLITICIAN,,,,sin dato en Wikidata,,,,
1440903,Wu Qi,14822,POLITICIAN,,,,sin dato en Wikidata,,,,
888747,Sigurd Ring,14841,POLITICIAN,,,,sin dato en Wikidata,,,,
2810,Aldona of Lithuania,14842,POLITICIAN,Gran Ducado de Lituania,25.28333333,54.68333333,coordenada Wikidata,LTU,LTU,Lithuania,Europa del Este/Asia Central
3665059,Shi Le,14893,POLITICIAN,China,105.0,35.0,coordenada Wikidata,CHN,CHN,China,Asia Oriental
47319346,Herzi Halevi,14935,MILITARY PERSONNEL,Jerusalén,35.234156,31.776679,coordenada Wikidata + alineado a Pantheon,ISR,PSE,Israel,Medio Oriente/N. Africa
253616,Jizi,14986,POLITICIAN,,,,sin dato en Wikidata,,,,
335949,Omurtag of Bulgaria,15075,POLITICIAN,Bulgaria,,,ciudadania (Wikidata),BGR,BGR,Bulgaria,Europa del Este/Asia Central
824450,Thomas Culpeper,15118,NOBLEMAN,,,,sin dato en Wikidata,,,,
1408258,Abe no Nakamaro,15208,POLITICIAN,Provincia de Yamato,,,pais del lugar (Wikidata),JPN,JPN,Japan,Asia Oriental
20591,Fujiwara no Mototsune,15210,POLITICIAN,Japón,,,ciudadania (Wikidata),JPN,JPN,Japan,Asia Oriental
1946795,Scorpion II,15250,POLITICIAN,Antiguo Egipto,,,ciudadania (Wikidata),EGY,EGY,Egypt,Medio Oriente/N. Africa
1439773,Dagobert III,15268,POLITICIAN,,,,sin dato en Wikidata,,,,
2550346,Zhao Feiyan,15272,POLITICIAN,,,,sin dato en Wikidata,,,,
1526423,Mori Ranmaru,15288,POLITICIAN,Japón,,,ciudadania (Wikidata),JPN,JPN,Japan,Asia Oriental
1467282,Cao Ang,15347,POLITICIAN,,,,sin dato en Wikidata,,,,
474401,Jehoahaz of Israel,15354,POLITICIAN,,,,sin dato en Wikidata,,,,
52557398,Aitana Bonmatí,15373,SOCCER PLAYER,San Pedro de Ribas,,,pais del lugar (Wikidata),ESP,ESP,Spain,Europa Occidental
365451,Itamar Franco,15448,POLITICIAN,Atlantic Ocean,-25.0,0.0,coordenada Pantheon (sin pais),,,,
593723,Androcles,15463,PHILOSOPHER,,,,sin dato en Wikidata,,,,
3061682,Mattathias,15508,RELIGIOUS FIGURE,,,,sin dato en Wikidata,,,,
2530008,Yelü Dashi,15568,POLITICIAN,Dinastía Liao,,,ciudadania (Wikidata),CHN,CHN,China,Asia Oriental
20194521,Lev Leshchenko,15569,SINGER,Moscú,37.6175,55.75055555555556,coordenada Wikidata,RUS,RUS,Russia,Europa del Este/Asia Central
883623,Fu Hao,15577,POLITICIAN,,,,sin dato en Wikidata,,,,
775612,Tushratta,15595,POLITICIAN,Mitani,,,ciudadania (Wikidata),TUR,TUR,Türkiye,Europa del Este/Asia Central
1627866,Mykola Leontovych,15667,COMPOSER,Monastirok,,,pais del lugar (Wikidata),UKR,UKR,Ukraine,Europa del Este/Asia Central
4675702,Kaykhusraw I,15766,POLITICIAN,,,,sin dato en Wikidata,,,,
3833992,Milva,15786,SINGER,Goro,,,pais del lugar (Wikidata),ITA,ITA,Italy,Europa Occidental
2281962,Armah,15794,POLITICIAN,,,,sin dato en Wikidata,,,,
1373,Amalaric,15807,POLITICIAN,,,,sin dato en Wikidata,,,,
10559492,L'Inconnue de la Seine,15833,POLITICIAN,Francia,,,ciudadania (Wikidata),FRA,FRA,France,Europa Occidental
100568,Bharadwaja,15874,PHILOSOPHER,,,,sin dato en Wikidata,,,,
434320,Sigebert I,15900,POLITICIAN,,,,sin dato en Wikidata,,,,
883618,Wu Ding,15929,POLITICIAN,,,,sin dato en Wikidata,,,,
3961946,Marcia Barrett,15934,SINGER,Parroquia de Saint Catherine,,,pais del lugar (Wikidata),JAM,JAM,Jamaica,Caribe
1969719,Fukushima Masanori,15948,MILITARY PERSONNEL,Futatsudera,,,pais del lugar (Wikidata),JPN,JPN,Japan,Asia Oriental
49167723,Brett Goldstein,15977,ACTOR,Municipio de Sutton,,,pais del lugar (Wikidata),GBR,GBR,United Kingdom,Europa Occidental
4370747,Muyeol of Silla,15980,POLITICIAN,Silla,129.42,35.96,coordenada Wikidata,KOR,KOR,South Korea,Asia Oriental
3858760,Fu Jian,16029,POLITICIAN,,,,sin dato en Wikidata,,,,
7767342,Blanche of Burgundy,16030,COMPANION,Clermont,,,pais del lugar (Wikidata),FRA,FRA,France,Europa Occidental
140726,Narseh,16033,POLITICIAN,,,,sin dato en Wikidata,,,,
326802,King Cheng of Zhou,16040,POLITICIAN,,,,sin dato en Wikidata,,,,
31258576,Salaì,16048,PAINTER,,,,sin dato en Wikidata,,,,
327245,King You of Zhou,16058,POLITICIAN,,,,sin dato en Wikidata,,,,
745476,Eleazar,16089,RELIGIOUS FIGURE,,,,sin dato en Wikidata,,,,
368023,Sima Lun,16101,POLITICIAN,,,,sin dato en Wikidata,,,,
140485,Kavad II,16155,POLITICIAN,,,,sin dato en Wikidata,,,,
926035,Salome Alexandra,16227,POLITICIAN,,,,sin dato en Wikidata,,,,
1157757,Geunchogo of Baekje,16236,POLITICIAN,,,,sin dato en Wikidata,,,,
1249652,Djer,16241,PHYSICIAN,Antiguo Egipto,,,ciudadania (Wikidata),EGY,EGY,Egypt,Medio Oriente/N. Africa
6278152,Ismail Gaspirali,16265,WRITER,Avdzhikoy,,,pais del lugar (Wikidata),UKR,UKR,Ukraine,Europa del Este/Asia Central
8218920,Hosokawa Tadaoki,16289,POLITICIAN,Kyōto,,,pais del lugar (Wikidata),JPN,JPN,Japan,Asia Oriental
229347,Emperor Ōgimachi,16307,POLITICIAN,Shogunato Ashikaga,,,ciudadania (Wikidata),JPN,JPN,Japan,Asia Oriental
1997486,"Joanna, wife of Chuza",16324,RELIGIOUS FIGURE,,,,sin dato en Wikidata,,,,
8816594,Touman,16339,POLITICIAN,,,,sin dato en Wikidata,,,,
596238,Sigrid the Haughty,16368,COMPANION,Suecia,,,ciudadania (Wikidata),SWE,SWE,Sweden,Europa Occidental
2470561,Bocchus I,16380,POLITICIAN,Mauritania,-6.59179688,32.06,coordenada Wikidata,MAR,MAR,Morocco,Medio Oriente/N. Africa
3827,Bilgä Qaǧan,16392,POLITICIAN,,,,sin dato en Wikidata,,,,
1352149,King Jing of Zhou,16502,POLITICIAN,,,,sin dato en Wikidata,,,,
1436461,Devlet I Giray,16511,POLITICIAN,,,,sin dato en Wikidata,,,,
709828,Porfirio Rubirosa,16557,DIPLOMAT,San Francisco de Macorís,,,pais del lugar (Wikidata),DOM,DOM,Dominican Republic,America Latina
3594578,Liu Yuan,16626,POLITICIAN,,,,sin dato en Wikidata,,,,
75155,Majorian,16639,POLITICIAN,,,,sin dato en Wikidata,,,,
1703166,Thusnelda,16658,POLITICIAN,Germania Magna,,,pais del lugar (Wikidata),DEU,DEU,Germany,Europa Occidental
2682628,Boran,16662,POLITICIAN,,,,sin dato en Wikidata,,,,
3029799,Rostam Farrokhzad,16677,MILITARY PERSONNEL,,,,sin dato en Wikidata,,,,
411766,Emperor Min of Jin,16680,POLITICIAN,,,,sin dato en Wikidata,,,,
28902242,Hadım Suleiman Pasha,16717,POLITICIAN,,,,sin dato en Wikidata,,,,
468548,Siemowit,16738,POLITICIAN,Polonia,,,ciudadania (Wikidata),POL,POL,Poland,Europa del Este/Asia Central
52286158,Vivek Ramaswamy,16749,POLITICIAN,Cincinnati,,,pais del lugar (Wikidata),USA,USA,United States,Norteamerica/Aus/NZ
1464860,Fujiwara no Fuhito,16751,POLITICIAN,Japón,,,ciudadania (Wikidata),JPN,JPN,Japan,Asia Oriental
1020333,Jovanka Broz,16883,POLITICIAN,Pećane,,,pais del lugar (Wikidata),HRV,HRV,Croatia,Europa del Este/Asia Central
3584401,Gerard Majella,16924,RELIGIOUS FIGURE,Muro Lucano,,,pais del lugar (Wikidata),ITA,ITA,Italy,Europa Occidental
360336,"Philip I, Count of Flanders",16944,POLITICIAN,,,,sin dato en Wikidata,,,,
1903705,"Liutprand, King of the Lombards",16954,POLITICIAN,Milán,,,pais del lugar (Wikidata),ITA,ITA,Italy,Europa Occidental
337791,King Ling of Zhou,16973,POLITICIAN,,,,sin dato en Wikidata,,,,
1676121,Artabanus IV of Parthia,16976,POLITICIAN,,,,sin dato en Wikidata,,,,
2119457,Stefan Milutin,16987,POLITICIAN,,,,sin dato en Wikidata,,,,
4773723,Al-Ashraf Qansuh al-Ghuri,17025,POLITICIAN,sultanato mameluco de Egipto,,,pais del lugar (Wikidata),EGY,EGY,Egypt,Medio Oriente/N. Africa
84102,Ptolemy V Epiphanes,17069,POLITICIAN,Antiguo Egipto,,,ciudadania (Wikidata),EGY,EGY,Egypt,Medio Oriente/N. Africa
26323381,Mosab Hassan Yousef,17077,SOCIAL ACTIVIST,Ramallah,35.2,31.9,coordenada Pantheon + alineado a Pantheon,ISR,PSE,Israel,Medio Oriente/N. Africa
1827689,Oda Nobutada,17123,RELIGIOUS FIGURE,Provincia de Owari,,,pais del lugar (Wikidata),JPN,JPN,Japan,Asia Oriental
2736982,Bill Burr,17185,COMEDIAN,Canton,,,pais del lugar (Wikidata),USA,USA,United States,Norteamerica/Aus/NZ
140490,Hormizd II,17221,POLITICIAN,,,,sin dato en Wikidata,,,,
817811,Konrad I of Masovia,17244,POLITICIAN,Polonia,,,ciudadania (Wikidata),POL,POL,Poland,Europa del Este/Asia Central
71198501,Technoblade,17250,YOUTUBER,Estados Unidos,,,ciudadania (Wikidata),USA,USA,United States,Norteamerica/Aus/NZ
195020,Emperor Go-Komatsu,17262,POLITICIAN,Japón,,,ciudadania (Wikidata),JPN,JPN,Japan,Asia Oriental
43394845,Byun Baek-hyun,17353,ACTOR,Wonmi,,,pais del lugar (Wikidata),KOR,KOR,South Korea,Asia Oriental
32584099,Kilab ibn Murrah,17378,RELIGIOUS FIGURE,,,,sin dato en Wikidata,,,,
2856590,Angie Bowie,17389,ACTOR,Ayios Dhometios,33.33333333,35.18333333,coordenada Pantheon (sin pais),,,,
1011900,Go of Balhae,17402,POLITICIAN,,,,sin dato en Wikidata,,,,
3341553,Pepin I of Aquitaine,17420,POLITICIAN,,,,sin dato en Wikidata,,,,
4561015,Asmahan,17486,SINGER,Mediterranean Sea,18.0,35.0,coordenada Pantheon (sin pais),,,,
40780000,Theodora Kantakouzene,17528,COMPANION,Imperio bizantino,28.98,41.0125,coordenada Wikidata,TUR,TUR,Türkiye,Europa del Este/Asia Central
43238756,Oleg Sentsov,17535,FILM DIRECTOR,Simferopol,34.10222222,44.95194444,coordenada Pantheon,UKR,UKR,Ukraine,Europa del Este/Asia Central
2072146,Gung Ye,17560,POLITICIAN,,,,sin dato en Wikidata,,,,
1929258,Rastislav of Moravia,17574,POLITICIAN,Gran Moravia,18.152819609062963,49.60340269157913,coordenada Wikidata,CZE,CZE,Czechia,Europa del Este/Asia Central
1253547,Akka Mahadevi,17628,WRITER,Udutadi,,,pais del lugar (Wikidata),IND,IND,India,Asia del Sur
106500,Ramiro II of Aragon,17649,POLITICIAN,,,,sin dato en Wikidata,,,,
1927744,Senusret III,17669,POLITICIAN,Antiguo Egipto,,,ciudadania (Wikidata),EGY,EGY,Egypt,Medio Oriente/N. Africa
1570919,Nogai Khan,17670,POLITICIAN,,,,sin dato en Wikidata,,,,
841062,Sigebert III,17680,POLITICIAN,,,,sin dato en Wikidata,,,,
851013,Qalawun,17690,POLITICIAN,,,,sin dato en Wikidata,,,,
140680,Bahram II,17727,POLITICIAN,,,,sin dato en Wikidata,,,,
11173883,Bhartṛhari,17811,WRITER,Ujjain,,,pais del lugar (Wikidata),IND,IND,India,Asia del Sur
16726,Kul Tigin,17823,MILITARY PERSONNEL,,,,sin dato en Wikidata,,,,
12447734,Mesud II,17880,RELIGIOUS FIGURE,,,,sin dato en Wikidata,,,,
595629,Xiao Baojuan,17898,POLITICIAN,,,,sin dato en Wikidata,,,,
38602443,Domenico Dolce,17914,DESIGNER,Polizzi Generosa,,,pais del lugar (Wikidata),ITA,ITA,Italy,Europa Occidental
2952648,Abu Sa'id Abu'l-Khayr,17971,RELIGIOUS FIGURE,Mäne,,,pais del lugar (Wikidata),TKM,TKM,Turkmenistan,Europa del Este/Asia Central
1206600,Oda Nobutaka,17987,MILITARY PERSONNEL,Atsuta,,,pais del lugar (Wikidata),JPN,JPN,Japan,Asia Oriental
39954519,Giovanni Di Lorenzo,17991,SOCCER PLAYER,Castelnuovo di Garfagnana,,,pais del lugar (Wikidata),ITA,ITA,Italy,Europa Occidental
30691370,Hystaspes,18008,POLITICIAN,,,,sin dato en Wikidata,,,,
46663470,Jasmine Paolini,18022,TENNIS PLAYER,Castelnuovo di Garfagnana,,,pais del lugar (Wikidata),ITA,ITA,Italy,Europa Occidental
1847993,Miran Shah,18061,POLITICIAN,,,,sin dato en Wikidata,,,,
1658891,Rikidōzan,18115,WRESTLER,Hongwon County,,,pais del lugar (Wikidata),PRK,PRK,North Korea,Asia Oriental
84101,Ptolemy IV Philopator,18140,POLITICIAN,,,,sin dato en Wikidata,,,,
179854,Favila of Asturias,18148,POLITICIAN,,,,sin dato en Wikidata,,,,
195015,Emperor Go-Nara,18152,POLITICIAN,Shogunato Ashikaga,,,ciudadania (Wikidata),JPN,JPN,Japan,Asia Oriental
4206992,Tuya,18166,COMPANION,Antiguo Egipto,,,ciudadania (Wikidata),EGY,EGY,Egypt,Medio Oriente/N. Africa
2375193,Yazid ibn al-Muhallab,18224,MILITARY PERSONNEL,,,,sin dato en Wikidata,,,,
4739375,Cleopatra Eurydice of Macedon,18292,POLITICIAN,,,,sin dato en Wikidata,,,,
739297,Baiju,18312,MILITARY PERSONNEL,Imperio mongol,109.16666666666669,47.1,coordenada Wikidata,MNG,MNG,Mongolia,Asia Oriental
617248,Zuhayr bin Abi Sulma,18315,WRITER,,,,sin dato en Wikidata,,,,
1923472,Bhoja,18326,WRITER,India,,,ciudadania (Wikidata),IND,IND,India,Asia del Sur
419490,Nzinga of Ndongo and Matamba,18353,POLITICIAN,,,,sin dato en Wikidata,,,,
53035114,Alessandro Bastoni,18360,SOCCER PLAYER,Italia,,,ciudadania (Wikidata),ITA,ITA,Italy,Europa Occidental
572720,Biligtü Khan Ayushiridara,18363,POLITICIAN,,,,sin dato en Wikidata,,,,
106495,Sancho Ramírez,18474,POLITICIAN,,,,sin dato en Wikidata,,,,
1380795,Miloš Krasić,18478,SOCCER PLAYER,"Mitrovica, Kosovo",20.86666667,42.88333333,coordenada Pantheon,XKX,XKX,Kosovo,Europa del Este/Asia Central
148047,Indulf,18499,POLITICIAN,,,,sin dato en Wikidata,,,,
1192264,6th Dalai Lama,18529,RELIGIOUS FIGURE,Tawang,91.86527778,27.58833333,coordenada Pantheon (sin pais),,,,
772826,Jarir ibn Atiyah,18552,RELIGIOUS FIGURE,,,,sin dato en Wikidata,,,,
459394,Yan Liang,18581,MILITARY PERSONNEL,China,105.0,35.0,coordenada Wikidata,CHN,CHN,China,Asia Oriental
220777,Lü Dongbin,18612,WRITER,,,,sin dato en Wikidata,,,,
476536,Silbannacus,18730,POLITICIAN,,,,sin dato en Wikidata,,,,
1840217,Amenemhat I,18733,POLITICIAN,Antiguo Egipto,,,ciudadania (Wikidata),EGY,EGY,Egypt,Medio Oriente/N. Africa
62754642,Yolanda Díaz,18776,POLITICIAN,España,,,ciudadania (Wikidata),ESP,ESP,Spain,Europa Occidental
1123967,Uija of Baekje,18783,POLITICIAN,,,,sin dato en Wikidata,,,,
1185646,Mentuhotep II,18785,POLITICIAN,Antiguo Egipto,,,ciudadania (Wikidata),EGY,EGY,Egypt,Medio Oriente/N. Africa
211710,Amenemhat III,18830,POLITICIAN,Antiguo Egipto,,,ciudadania (Wikidata),EGY,EGY,Egypt,Medio Oriente/N. Africa
204279,"Robert, King of Naples",18966,POLITICIAN,,,,sin dato en Wikidata,,,,
258647,Antipater,18995,MILITARY PERSONNEL,Paliura,,,pais del lugar (Wikidata),GRC,GRC,Greece,Europa Occidental
1927695,Senusret I,19001,POLITICIAN,Antiguo Egipto,,,ciudadania (Wikidata),EGY,EGY,Egypt,Medio Oriente/N. Africa
29293154,Ishak Pasha,19006,POLITICIAN,,,,sin dato en Wikidata,,,,
227817,"Henry II, Duke of Bavaria",19026,POLITICIAN,Alemania,,,ciudadania (Wikidata),DEU,DEU,Germany,Europa Occidental
41094117,Vedat Muriqi,19074,SOCCER PLAYER,Prizren,20.73916667,42.21277778,coordenada Pantheon,XKX,XKX,Kosovo,Europa del Este/Asia Central
7435694,Li Keyong,19091,POLITICIAN,,,,sin dato en Wikidata,,,,
69824188,Laufey,19249,MUSICIAN,Islandia,,,ciudadania (Wikidata),ISL,ISL,Iceland,Europa Occidental
73229875,Mira Murati,19277,BUSINESSPERSON,Vlorë,,,pais del lugar (Wikidata),ALB,ALB,Albania,Europa del Este/Asia Central
379710,Oboi,19303,POLITICIAN,,,,sin dato en Wikidata,,,,
4802280,Leo I of Galicia,19372,POLITICIAN,,,,sin dato en Wikidata,,,,
596932,Sergey Kiriyenko,19406,POLITICIAN,Sukhumi,41.01666667,43.0,coordenada Pantheon,GEO,GEO,Georgia,Europa del Este/Asia Central
327228,King Xuan of Zhou,19412,POLITICIAN,,,,sin dato en Wikidata,,,,
2344716,Minamoto no Yoshiie,19416,POLITICIAN,Japón,,,ciudadania (Wikidata),JPN,JPN,Japan,Asia Oriental
2645098,Robert III of Artois,19473,NOBLEMAN,,,,sin dato en Wikidata,,,,
4248813,Gorakhnath,19499,PHILOSOPHER,,,,sin dato en Wikidata,,,,
408059,Artabanus of Persia,19501,POLITICIAN,,,,sin dato en Wikidata,,,,
3291368,Sancho I of León,19546,POLITICIAN,,,,sin dato en Wikidata,,,,
1278602,Stańczyk,19604,CELEBRITY,Polonia,,,ciudadania (Wikidata),POL,POL,Poland,Europa del Este/Asia Central
360375,"Baldwin I, Margrave of Flanders",19620,POLITICIAN,,,,sin dato en Wikidata,,,,
35767939,Brahim Ghali,19643,POLITICIAN,Smara,-11.67027778,26.73944444,coordenada Pantheon,ESH,ESH,,
910996,Pepi I Meryre,19649,POLITICIAN,Antiguo Egipto,,,ciudadania (Wikidata),EGY,EGY,Egypt,Medio Oriente/N. Africa
445486,Khasekhemwy,19655,POLITICIAN,Antiguo Egipto,,,ciudadania (Wikidata),EGY,EGY,Egypt,Medio Oriente/N. Africa
7257053,Emperor Wenxuan of Northern Qi,19667,POLITICIAN,,,,sin dato en Wikidata,,,,
4779441,Hugh Keays-Byrne,19691,ACTOR,Srinagar,74.79,34.09,coordenada Pantheon (sin pais),,,,
795108,Ramesses IV,19693,NOBLEMAN,Antiguo Egipto,,,ciudadania (Wikidata),EGY,EGY,Egypt,Medio Oriente/N. Africa
3233023,Agilulf,19734,POLITICIAN,,,,sin dato en Wikidata,,,,
1419505,Íñigo Arista of Pamplona,19744,POLITICIAN,,,,sin dato en Wikidata,,,,
7260949,Laura Morante,19767,ACTOR,Italia,,,ciudadania (Wikidata),ITA,ITA,Italy,Europa Occidental
10439,Emperor Sukō,19801,POLITICIAN,Japón,,,ciudadania (Wikidata),JPN,JPN,Japan,Asia Oriental
12355376,Wanyan Liang,19838,POLITICIAN,,,,sin dato en Wikidata,,,,
1444363,King Zhuang of Chu,19856,POLITICIAN,,,,sin dato en Wikidata,,,,
7164445,Abu'l-Khayr Khan,19869,POLITICIAN,,,,sin dato en Wikidata,,,,
327175,King Li of Zhou,19881,POLITICIAN,,,,sin dato en Wikidata,,,,
1718019,Emperor Shengzong of Liao,19935,POLITICIAN,Dinastía Liao,,,ciudadania (Wikidata),CHN,CHN,China,Asia Oriental
2730564,Semerkhet,19941,ARCHAEOLOGIST,Antiguo Egipto,,,ciudadania (Wikidata),EGY,EGY,Egypt,Medio Oriente/N. Africa
610549,Hua Xiong,19958,MILITARY PERSONNEL,,,,sin dato en Wikidata,,,,
978102,Gunther,20053,POLITICIAN,,,,sin dato en Wikidata,,,,
1348309,Edith of Wessex,20154,POLITICIAN,,,,sin dato en Wikidata,,,,
2043693,Stefan Dečanski,20192,POLITICIAN,Serbia,,,ciudadania (Wikidata),SRB,SRB,Serbia,Europa del Este/Asia Central
2619354,Anedjib,20201,POLITICIAN,Antiguo Egipto,,,ciudadania (Wikidata),EGY,EGY,Egypt,Medio Oriente/N. Africa
252421,Constantine III,20221,POLITICIAN,,,,sin dato en Wikidata,,,,
583635,Kapila,20283,PHILOSOPHER,Sakia,,,ciudadania (Wikidata),IND,IND,India,Asia del Sur
403317,"Joscelin II, Count of Edessa",20285,POLITICIAN,,,,sin dato en Wikidata,,,,
57063919,Kerei Khan,20301,POLITICIAN,,,,sin dato en Wikidata,,,,
2193972,"Norihito, Prince Takamado",20336,NOBLEMAN,Tokio,,,pais del lugar (Wikidata),JPN,JPN,Japan,Asia Oriental
1420929,Hoelun,20340,COMPANION,Khamag Mongol,,,entidad historica (mapeo manual),,,,Asia Oriental
