country_code,country_name,region_code,region_name,reporting_level,year,welfare_type,mean,gini,decile1,decile2,decile3,decile4,decile5,decile6,decile7,decile8,decile9,decile10
ARG,Argentina,LCN,Latin America & Caribbean,urban,2024,income,25.94390972927,.423533182338,.019226784295,.031993901774,.042822629533,.053993440169,.066749525393,.081065139993,.099466615508,.125644215042,.167260735707,.311777012586
ARM,Armenia,ECS,Europe & Central Asia,national,1996,income,7.779700173449,.444185809307,.022959633634,.032357089069,.041861543177,.051872932928,.062905966131,.075751262237,.091851570973,.114447299049,.153778059132,.352214643671
ARM,Armenia,ECS,Europe & Central Asia,national,1999,consumption,5.862918145513,.362197242998,.030441493865,.045177440502,.054017480836,.061943227072,.071628768181,.082704833532,.09662053343,.115756645736,.145465464801,.296244112044
ARM,Armenia,ECS,Europe & Central Asia,national,2001,consumption,5.57089640556,.353643589726,.031956956022,.045404731644,.054950129081,.063824262384,.073175240994,.083202074871,.095148355488,.113337319339,.14845148939,.290549440787
ARM,Armenia,ECS,Europe & Central Asia,national,2002,consumption,5.843682675936,.347796743436,.03337488892,.047095046645,.056050358022,.064293219314,.073107911818,.082873065037,.095237507835,.112933675731,.145076118869,.289958207809
ARM,Armenia,ECS,Europe & Central Asia,national,2003,consumption,6.006045835682,.330280868704,.036850178769,.049812717025,.058331510706,.066138127035,.074858647913,.084574520712,.095672285888,.11223057433,.13957827739,.281953160232
ARM,Armenia,ECS,Europe & Central Asia,national,2004,consumption,7.446440739282,.375056325361,.030765503911,.045093383538,.053264534467,.061467297676,.070132204639,.079689060095,.092522850541,.109448754429,.140779039795,.316837370909
ARM,Armenia,ECS,Europe & Central Asia,national,2005,consumption,8.205036225833,.359923534438,.033347215216,.047180786275,.055359232192,.062842288753,.071251981695,.081024223341,.092647076135,.109650826786,.138962479089,.307733890519
ARM,Armenia,ECS,Europe & Central Asia,national,2006,consumption,7.919868258929,.297099847661,.0373184228,.051997889662,.061383033027,.070082219179,.079543303351,.090486483471,.102488805132,.118822569642,.143392063851,.244485209884
ARM,Armenia,ECS,Europe & Central Asia,national,2007,consumption,8.821985934739001,.312260582589,.035137657055,.048931258568,.058900724098,.069153709183,.078579251396,.088493709068,.101282227624,.119473970675,.148931487088,.251116005246
ARM,Armenia,ECS,Europe & Central Asia,national,2008,consumption,9.017010602244,.291881417271,.038564273849,.052641109413,.060804488034,.069920447523,.079496954558,.090615232997,.104154980997,.120272018564,.146792076581,.236738417484
ARM,Armenia,ECS,Europe & Central Asia,national,2009,consumption,8.014208292309,.280158774016,.03993319895,.053822491798,.063285806304,.071703963943,.080772973134,.09099990726,.103701505917,.120450615984,.146202231994,.229127304717
ARM,Armenia,ECS,Europe & Central Asia,national,2010,consumption,8.182074942233999,.299925823432,.038912133863,.052170218466,.060713954387,.069741224067,.079075616848,.088598498273,.100404056815,.116596135823,.143469585452,.250318576006
ARM,Armenia,ECS,Europe & Central Asia,national,2011,consumption,8.352532837009999,.2935294582,.038346391607,.052046453898,.061376994429,.070665992219,.079897266766,.090032420679,.102408855028,.119627383323,.146033506256,.239564735795
ARM,Armenia,ECS,Europe & Central Asia,national,2012,consumption,8.652698198765,.296022614259,.037941399782,.052000208294,.061124712756,.070710766794,.080107577182,.090574248566,.102309643065,.117900229502,.141966102132,.245365111928
ARM,Armenia,ECS,Europe & Central Asia,national,2013,consumption,8.978104855442,.305796631523,.035656488728,.050597542111,.05980256281,.0690568985,.079253785363,.089870297551,.102607257812,.119254083799,.147114123289,.246786960037
ARM,Armenia,ECS,Europe & Central Asia,national,2014,consumption,9.208321225069,.314832906537,.035171949771,.04935105795,.058482591151,.068140387399,.078556130416,.090079471655,.10188850471,.117786787424,.14311813433,.257424985193
ARM,Armenia,ECS,Europe & Central Asia,national,2015,consumption,9.871495152849,.323567717962,.033806357191,.048414778966,.057696462838,.067951917813,.078136969898,.089224735625,.101510099983,.116418459814,.139508010076,.267332207796
ARM,Armenia,ECS,Europe & Central Asia,national,2016,consumption,10.392156820172,.325479483558,.03266812622,.045870383421,.055160370419,.065995310176,.078963546974,.091466403863,.105783480429,.122588696871,.148758377594,.252745304034
ARM,Armenia,ECS,Europe & Central Asia,national,2017,consumption,10.110850974612,.336218373633,.034977182991,.048822850652,.057705961606,.065947609592,.074581001683,.084513695132,.096101051659,.113323869176,.140341203095,.283685574415
ARM,Armenia,ECS,Europe & Central Asia,national,2018,consumption,10.108340424812,.344334976829,.032972949122,.048075750788,.057149897126,.065347442312,.074136830699,.084569460099,.096108727118,.111720372317,.137945551679,.291973018741
ARM,Armenia,ECS,Europe & Central Asia,national,2019,consumption,9.08772170834,.300312121859,.037484798872,.051897854994,.061247531551,.070744465737,.080431198929,.089461598218,.100935139397,.115689344565,.139778899261,.252329168477
ARM,Armenia,ECS,Europe & Central Asia,national,2020,consumption,8.589779973017,.251316039294,.043778558082,.058508409507,.067533960062,.075525657149,.084471738723,.093298705044,.103745756949,.117896998512,.140723635772,.214516580199
ARM,Armenia,ECS,Europe & Central Asia,national,2021,consumption,8.941558378086,.279401304413,.039663447743,.054565933427,.064451482263,.073115852613,.082095000526,.090916530749,.101743460178,.116575127722,.141354362615,.235518802164
ARM,Armenia,ECS,Europe & Central Asia,national,2022,consumption,8.864717634373999,.279452946048,.039035506942,.052995416688,.063302101867,.072906093267,.082554766887,.092839121314,.104542620604,.119071236108,.142827445978,.229925690347
ARM,Armenia,ECS,Europe & Central Asia,national,2023,consumption,8.848503041307,.271546513874,.040055389088,.055271375573,.065200891435,.074600224919,.08274317703,.091990240039,.103417332063,.117701315645,.140237766349,.228782287859
ARM,Armenia,ECS,Europe & Central Asia,national,2024,consumption,9.80472222517,.274448057018,.040311937891,.055204530688,.065014755165,.073751529943,.082589640869,.091946293209,.10260215156,.116471632892,.138682344825,.233425182957
AUS,Australia,EAS,East Asia & Pacific,national,1981,income,41.714507762073,.313248761556,.027761347701,.048944018833,.059855708847,.069155995192,.078340397481,.090619068997,.106471336957,.127170786809,.158384643982,.2332966952
AUS,Australia,EAS,East Asia & Pacific,national,1985,income,43.103537136702,.324974699963,.027131266422,.047598736819,.058747495343,.06728125394,.076847588998,.089397232812,.103987824932,.126518355769,.159590267479,.242899977486
AUS,Australia,EAS,East Asia & Pacific,national,1989,income,44.298553503512,.331531285894,.026321447103,.046333115859,.05718151826,.066521200039,.076520046988,.089684280323,.105454994334,.126160523976,.158855949429,.24696692369
AUS,Australia,EAS,East Asia & Pacific,national,1995,income,40.791050967157,.325793404316,.028472931451,.047200127628,.057787804932,.066995847277,.077079254225,.089491392507,.1043630275,.124703970713,.157622343057,.24628330071
AUS,Australia,EAS,East Asia & Pacific,national,2001,income,46.996285520046,.334626654042,.027411213909,.046412947731,.056161044577,.065180439257,.075523002971,.088963449681,.104513146879,.126759022454,.158165443119,.250910289424
AUS,Australia,EAS,East Asia & Pacific,national,2003,income,48.466164036374,.334977872416,.027117096033,.046537407248,.056002586222,.065301144387,.075951882649,.088605239118,.104857472013,.126410065998,.158088783394,.251128322938
AUS,Australia,EAS,East Asia & Pacific,national,2004,income,52.749261148631,.330564779191,.029994405059,.047113054618,.056511258409,.065553113679,.076036951842,.088186653378,.103527423357,.124124993996,.155498939114,.253453206548
AUS,Australia,EAS,East Asia & Pacific,national,2008,income,66.694562264959,.354302113962,.028011455364,.044270160066,.053415865896,.06265323204,.073523689115,.085696844664,.102098662188,.122847005258,.153311912144,.274171173265
AUS,Australia,EAS,East Asia & Pacific,national,2010,income,66.454476422187,.346579780111,.027498567436,.04522854924,.054771925139,.063440787537,.074096491727,.087073340852,.103096142563,.124307945113,.15590427709,.264581973303
AUS,Australia,EAS,East Asia & Pacific,national,2014,income,71.04176117736201,.344004708916,.028369931885,.046022219917,.056124016019,.065556851939,.074647469272,.086538433383,.101229739496,.119889136467,.151491644467,.270130557155
AUS,Australia,EAS,East Asia & Pacific,national,2016,income,69.400998774897,.336861736268,.028156626699,.04589224808,.056194946756,.065821265897,.075851329391,.088231329241,.104178792236,.124329655841,.153016142224,.258327663634
AUS,Australia,EAS,East Asia & Pacific,national,2018,income,70.29948923430899,.3433473625,.026758845952,.045887747674,.056260267191,.065398683139,.07551490386,.088055591873,.102646767932,.12162550498,.151405001875,.266446685524
AUS,Australia,EAS,East Asia & Pacific,national,2020,income,72.71122137955901,.338300486675,.025738290417,.04635773984,.057101023262,.066418545375,.076425160391,.088882111542,.103156841971,.123011745502,.153530943731,.259377597969
AUT,Austria,ECS,Europe & Central Asia,national,1994,income,62.793842950543,.308291488236,.030462692886,.049862881537,.060552401109,.070428108142,.079647571348,.090860819528,.104949293051,.122935286706,.150054062259,.240246883434
AUT,Austria,ECS,Europe & Central Asia,national,1995,income,61.458188168077,.299155252619,.031773553675,.050342601319,.062091601108,.071328330231,.080553629056,.092296713509,.105937872905,.123241570692,.148733809965,.233700317542
AUT,Austria,ECS,Europe & Central Asia,national,1996,income,58.965556858238,.293187814366,.033979580545,.051099738512,.061917916216,.071929017852,.081927923058,.091946614145,.105043547148,.122419771131,.148120625469,.231615265925
AUT,Austria,ECS,Europe & Central Asia,national,1997,income,58.906631213621,.290660716182,.032527917906,.051568446617,.062623973402,.072335541978,.081927216612,.09330686571,.10647064692,.123220829237,.149180465807,.226838095812
AUT,Austria,ECS,Europe & Central Asia,national,1998,income,61.76803148684,.313427274176,.031908999123,.049958086196,.059893374065,.069227212501,.079338919962,.089048099004,.103451790183,.120291226046,.14643829527,.250443997651
AUT,Austria,ECS,Europe & Central Asia,national,1999,income,63.605060253408,.296711251512,.035028454555,.05132419239,.060749618628,.070239742481,.080571055864,.092289401736,.105536607538,.121060447499,.145690269038,.237510210271
AUT,Austria,ECS,Europe & Central Asia,national,2000,income,61.815754272005,.289652161653,.033971403394,.052665354533,.062372057883,.071384359316,.081574485884,.092435802709,.106672188962,.122206688278,.147209284364,.229508374678
AUT,Austria,ECS,Europe & Central Asia,national,2003,income,65.60812760095899,.29465628198,.033029738126,.051680757921,.062204378566,.0722058087,.081689708687,.092121085238,.105346269672,.121260491777,.145865125202,.234596636111
AUT,Austria,ECS,Europe & Central Asia,national,2004,income,69.236862663184,.297888453992,.034279210113,.051196824131,.061505579362,.070931753147,.081036960222,.091225281718,.103975691816,.120636958807,.146874901162,.238336839521
AUT,Austria,ECS,Europe & Central Asia,national,2005,income,66.172367059051,.287152073475,.034944341848,.05265781918,.062899295385,.071523721957,.081933880371,.092795213874,.105486309661,.122430148404,.146915177988,.228414091332
AUT,Austria,ECS,Europe & Central Asia,national,2006,income,67.74367271501499,.295875605979,.034095736211,.051851048992,.062352894505,.071034101251,.080404394733,.091523965494,.10456673459,.121444479658,.145836572281,.236890072285
AUT,Austria,ECS,Europe & Central Asia,national,2007,income,70.556072236749,.305794502193,.030522654445,.04930040032,.060524762799,.071031672105,.080749092839,.092433912351,.106269205484,.122330211037,.148421985485,.238416103135
AUT,Austria,ECS,Europe & Central Asia,national,2008,income,71.73591985334799,.304370938598,.030073852892,.049848418193,.061614375155,.07142675746,.081837330072,.093239425861,.105628763672,.120331462327,.145053164589,.24094644978
AUT,Austria,ECS,Europe & Central Asia,national,2009,income,74.286737220435,.314949060127,.028250711463,.048445286622,.05994205459,.070394718126,.080871979228,.092633012359,.105378368378,.120683778229,.146591162346,.246808928659
AUT,Austria,ECS,Europe & Central Asia,national,2010,income,75.03737015343199,.302516641462,.030837195468,.049628074575,.060886169015,.071214029525,.081601563386,.093046976062,.106175547282,.122812340485,.148158776126,.235639328076
AUT,Austria,ECS,Europe & Central Asia,national,2011,income,73.63026006814,.308010589115,.029256895839,.049084427725,.060271294449,.070398815261,.081074806005,.093021838922,.106453809677,.123706257727,.149897180985,.236834673409
AUT,Austria,ECS,Europe & Central Asia,national,2012,income,71.947084825657,.304756154817,.028479920508,.049474745795,.061399755123,.071513504921,.081878368237,.093199792721,.106733486217,.123280844122,.149661956055,.2343776263
AUT,Austria,ECS,Europe & Central Asia,national,2013,income,75.471858876284,.307529061523,.031055411249,.050049775569,.060429083363,.070255378235,.080791948652,.091645864108,.105104185403,.121569823438,.146346241194,.242752288788
AUT,Austria,ECS,Europe & Central Asia,national,2014,income,74.3084074449,.305353733261,.030973677848,.049366056786,.060562984514,.071034946736,.081700107672,.093005743792,.105553531165,.121287466721,.145978161046,.240537323721
AUT,Austria,ECS,Europe & Central Asia,national,2015,income,74.030920389309,.305308326577,.029847005434,.048899505523,.060769957627,.071189392954,.082431553027,.094096585654,.106438385633,.122398738284,.145520318883,.238408556981
AUT,Austria,ECS,Europe & Central Asia,national,2016,income,77.384319265225,.307951389077,.027918520266,.049404708683,.060650803523,.071236275962,.081563929427,.094029961624,.106543797688,.12304161031,.147216804748,.238393587768
AUT,Austria,ECS,Europe & Central Asia,national,2017,income,76.34836659269,.297369301043,.030381641326,.049995294975,.061064728377,.071922609462,.083510293498,.094617767968,.107385028935,.123416988835,.147810522739,.229895123886
AUT,Austria,ECS,Europe & Central Asia,national,2018,income,77.14863966160701,.308474203872,.029528825545,.049203307048,.059711943728,.070301637707,.081362305422,.093003381032,.10695664606,.123210444017,.147592976729,.239128532711
AUT,Austria,ECS,Europe & Central Asia,national,2019,income,78.69561588653799,.302105166769,.028981777827,.049942827954,.061660663275,.071159488415,.081879639904,.093370315572,.10746858222,.123932711628,.149601530393,.232002462812
AUT,Austria,ECS,Europe & Central Asia,national,2020,income,78.89991528994599,.298006993013,.028514792864,.050688696196,.062376457828,.072300563345,.083247359101,.095010652058,.107014068338,.122721655082,.147151345649,.230974409539
AUT,Austria,ECS,Europe & Central Asia,national,2021,income,78.753698948118,.307016808301,.027645740473,.049076862394,.061168038569,.07170021323,.082547517809,.09415524991,.106691111684,.122538257734,.146663639433,.237813368764
AUT,Austria,ECS,Europe & Central Asia,national,2022,income,82.426718141192,.308929294282,.028114198945,.049463096953,.061677321662,.072140972724,.082854653918,.093654865198,.104102629468,.119307931605,.143140271126,.2455440584
AUT,Austria,ECS,Europe & Central Asia,national,2023,income,81.63123946999499,.312046801955,.028261342154,.049017065236,.061342462581,.071014564582,.082103222378,.093077246998,.104671585254,.120048107479,.142782802718,.24768160062
AZE,Azerbaijan,ECS,Europe & Central Asia,national,1995,consumption,6.137846152077,.346488234365,.027114790054,.043808287466,.05481153118,.065391766686,.075922635375,.088073328813,.102376269771,.122765379033,.152037092523,.2676989191
AZE,Azerbaijan,ECS,Europe & Central Asia,national,2001,consumption,7.493404292301,.364549364246,.030568906484,.043924728456,.05304627737,.062083283281,.070937364831,.082195792173,.096620538733,.115724449558,.149943050186,.294955608927
AZE,Azerbaijan,ECS,Europe & Central Asia,national,2002,consumption,9.457271401406,.252776662183,.048386017594,.060924024042,.068332937673,.075079609513,.081843304442,.088936905193,.098091446987,.11168879343,.134885585056,.23183137607
AZE,Azerbaijan,ECS,Europe & Central Asia,national,2003,consumption,9.852747244283,.268328779352,.044730098204,.057338751114,.065535377222,.073538274701,.081078087734,.089709070345,.10014364867,.114243012044,.137861029344,.235822650623
AZE,Azerbaijan,ECS,Europe & Central Asia,national,2004,consumption,10.139337350534,.26621592515,.047993988085,.058756204143,.066567179207,.073637490985,.080147376835,.087186312389,.0969769693,.11063014614,.134597121,.243507211916
AZE,Azerbaijan,ECS,Europe & Central Asia,national,2005,consumption,11.274604126884,.26554907705,.048477501263,.059265967968,.066236600623,.072899833968,.079390200488,.08716668561,.097335652012,.111210838844,.136188785351,.241827933872
BDI,Burundi,SSF,Sub-Saharan Africa,national,1992,consumption,2.015928139587,.33333811746,.034137463895,.045256504778,.055452973993,.06541525091,.075754185607,.087207542357,.100960705365,.119515074571,.150452695135,.265847603388
BDI,Burundi,SSF,Sub-Saharan Africa,national,1998,consumption,1.852294268881,.420581357126,.019140472954,.03414540149,.046252883194,.057126329344,.068155727169,.083763179181,.09548542894,.117532140489,.153657846432,.324740590806
BDI,Burundi,SSF,Sub-Saharan Africa,national,2006,consumption,2.246444056975,.333598635492,.040130700715,.04921742713,.056036136126,.063111895487,.071662402781,.081696257396,.094922058247,.114477043733,.149206784593,.279539293791
BDI,Burundi,SSF,Sub-Saharan Africa,national,2013,consumption,2.56007351544,.38623977573,.027638356726,.040976146185,.050437425653,.059634122793,.069499148261,.080061896176,.093810475418,.114686162963,.153015621748,.310240644077
BDI,Burundi,SSF,Sub-Saharan Africa,national,2020,consumption,2.617127478849,.374560848246,.028761143072,.041799603512,.050866911808,.060831160432,.071030446622,.082409700198,.096789586887,.117155557785,.151718799383,.298637090303
BEL,Belgium,ECS,Europe & Central Asia,national,1985,income,39.645788869902,.25203469158,.040289149542,.056695360994,.066877197841,.076648884636,.086107324902,.095968715332,.107205835162,.121084935316,.142475290324,.206647305951
BEL,Belgium,ECS,Europe & Central Asia,national,1988,income,41.690014078985,.257123696889,.038866802486,.056908185169,.066781462091,.076449457144,.085876011936,.095104666816,.106080315089,.12077965896,.142246215231,.210907225078
BEL,Belgium,ECS,Europe & Central Asia,national,1992,income,44.861594059586,.249463302748,.037354850136,.057915815585,.068333082998,.077590611505,.086659396309,.097077174292,.108161812026,.122041373603,.143324808965,.20154107458
BEL,Belgium,ECS,Europe & Central Asia,national,1995,income,53.759026942248,.28411334153,.033280214242,.052849353286,.064653140215,.0745990647,.083498184343,.093318827195,.105278413393,.119585480686,.144234762707,.228702559232
BEL,Belgium,ECS,Europe & Central Asia,national,1997,income,52.860369330192,.268325326246,.034664690515,.055445017828,.066292815245,.076376740294,.085084549389,.094385454075,.105602970953,.12145923416,.144759294605,.215929232937
BEL,Belgium,ECS,Europe & Central Asia,national,2000,income,63.429670680765,.331480974149,.033035124548,.050513623169,.060304840768,.06856383491,.076765133584,.085813085439,.096231746975,.111905396145,.133543154022,.28332406044
BEL,Belgium,ECS,Europe & Central Asia,national,2003,income,56.856723401179,.281433428108,.032741768309,.052765655222,.064660932351,.074544583916,.084477557482,.094204398404,.10594398369,.121023100888,.147323951547,.222314068189
BEL,Belgium,ECS,Europe & Central Asia,national,2004,income,61.35109753264,.305414281649,.033722936088,.050676109145,.062307676183,.071636173679,.080930811441,.090479543517,.101466829672,.11726716062,.140445249614,.251067510041
BEL,Belgium,ECS,Europe & Central Asia,national,2005,income,61.281043094238,.293369209043,.033929833987,.052612876017,.063685664204,.072816954418,.081842675354,.091393635964,.102932366609,.119001680039,.143064454676,.238719858733
BEL,Belgium,ECS,Europe & Central Asia,national,2006,income,60.243407837512,.280540520232,.034112062549,.052899274241,.064779041113,.074298396396,.083549183189,.093672254087,.106037024231,.121283738452,.145329778501,.224039247241
BEL,Belgium,ECS,Europe & Central Asia,national,2007,income,61.994034196498,.292376791009,.033751714114,.051966125908,.063415595425,.073055442144,.081946679422,.092161436395,.103741841636,.119667215158,.144965980441,.235327969357
BEL,Belgium,ECS,Europe & Central Asia,national,2008,income,62.825631619362,.283737290715,.034256048433,.052514491452,.064596092837,.074134502638,.082978210659,.09274418281,.10546600707,.12148585845,.144685489283,.227139116367
BEL,Belgium,ECS,Europe & Central Asia,national,2009,income,63.476461446389,.285511898638,.032170556368,.052515253518,.064929599788,.07439845198,.083409918429,.093418195954,.105395472038,.122043046426,.144664484334,.227055021165
BEL,Belgium,ECS,Europe & Central Asia,national,2010,income,63.008029482602,.283748302801,.032749497915,.052804910124,.064627098207,.074828789363,.084247409957,.093707050319,.104864115313,.120394658494,.144445228419,.22733124189
BEL,Belgium,ECS,Europe & Central Asia,national,2011,income,61.472759867167,.280604393187,.033054014848,.052512375886,.064492102936,.075240627505,.084881554496,.094728907213,.106023338144,.121122487002,.144605112451,.223339479519
BEL,Belgium,ECS,Europe & Central Asia,national,2012,income,63.219544206192,.274904992157,.033537791881,.053360463864,.065460332855,.076119431326,.085105211441,.094956654027,.106532743979,.121194991109,.144535061115,.219197318404
BEL,Belgium,ECS,Europe & Central Asia,national,2013,income,63.08795439343,.27668856486,.033132535234,.05246399531,.065248669452,.075421302573,.085111684056,.095325116753,.107154332813,.122499963886,.14539125708,.218251142842
BEL,Belgium,ECS,Europe & Central Asia,national,2014,income,63.844506510899,.281340113958,.034094855644,.052005667747,.064174297001,.07469840638,.084175567218,.094168067498,.106529183823,.121618235378,.1443823835,.224153335812
BEL,Belgium,ECS,Europe & Central Asia,national,2015,income,64.60015629068801,.277293088365,.034266169336,.0518726555,.06483438174,.075562406468,.085602771112,.095225108275,.106556089523,.120852128305,.143155728639,.222072561103
BEL,Belgium,ECS,Europe & Central Asia,national,2016,income,63.9018759516,.275807419265,.033952744791,.052348070563,.06518996983,.076260273779,.085947852885,.095327240124,.106230355646,.120465700754,.142712273621,.221565518006
BEL,Belgium,ECS,Europe & Central Asia,national,2017,income,64.608577259904,.27387649567,.033528282175,.053405743487,.065735127006,.076386740874,.08577747549,.095196572478,.106351488962,.120746478302,.143476100453,.219395990772
BEL,Belgium,ECS,Europe & Central Asia,national,2018,income,66.12359142086299,.272141993593,.035333952046,.053593555888,.066662123615,.076495595431,.085719083978,.094033393453,.104734108081,.119008654416,.142088578718,.222330954374
BEL,Belgium,ECS,Europe & Central Asia,national,2019,income,68.418629330512,.272195550775,.035907292316,.05434841156,.066324942156,.076085472835,.085203107861,.093858387277,.104477300753,.118640802313,.142021030897,.223133252034
BEL,Belgium,ECS,Europe & Central Asia,national,2020,income,68.14166596856499,.259582801094,.037177624926,.05660497946,.067748428395,.077181811166,.086182462262,.094698516545,.105437429612,.12006348796,.141287922533,.213617337142
BEL,Belgium,ECS,Europe & Central Asia,national,2021,income,70.838175169515,.265776350768,.036449037775,.055540933847,.067428304993,.076841923838,.085117841248,.09404098648,.104751255517,.119584840539,.141600496299,.218644379463
BEL,Belgium,ECS,Europe & Central Asia,national,2022,income,68.391201111716,.263755557931,.038082242864,.056239970045,.067896571718,.077169461867,.085350934466,.093425757712,.103587713408,.116993094315,.138839282216,.222414971389
BEL,Belgium,ECS,Europe & Central Asia,national,2023,income,69.92361680646501,.268231040341,.037077412569,.054390526155,.066458168076,.077049176256,.086035559243,.094061272226,.104117633926,.117649335012,.141047318747,.222113597789
BEN,Benin,SSF,Sub-Saharan Africa,national,2003,consumption,2.895142269143,.38577468625,.028593964023,.041179650002,.05025422033,.058880172214,.06923453435,.080768801184,.094735785085,.114346579655,.151163459312,.310842833846
BEN,Benin,SSF,Sub-Saharan Africa,national,2011,consumption,3.144458657464,.434392755905,.024643175995,.035946717991,.044207354739,.052165006722,.061175427848,.07266077556,.088546060041,.11350009806,.162433759503,.34472162354
BEN,Benin,SSF,Sub-Saharan Africa,national,2015,consumption,3.156228299999,.476038590185,.011067924572,.022362816985,.042638273936,.053605193203,.064571030618,.076826538015,.093184390507,.11494920301,.144961701616,.375832927537
BEN,Benin,SSF,Sub-Saharan Africa,national,2018,consumption,4.889724540674,.379486444976,.028814682074,.041323262775,.050746831835,.059550809493,.069093652778,.081011876923,.09582943838,.118170200196,.155041145436,.30041810011
BEN,Benin,SSF,Sub-Saharan Africa,national,2021,consumption,5.266837510959,.343958073714,.03108829972,.045151644264,.054783139065,.064279619426,.074301567442,.086279048351,.101149651071,.119715082033,.151675591653,.271576356977
BFA,Burkina Faso,SSF,Sub-Saharan Africa,national,1994,consumption,1.725589466504,.480175566877,.02300418367,.032674463083,.039803177348,.046906125047,.054878827395,.065566006575,.080980121855,.106384575279,.15543967638,.394362843369
BFA,Burkina Faso,SSF,Sub-Saharan Africa,national,1998,consumption,2.085152088052,.498685315054,.020433837291,.031521459387,.039862596702,.047277061818,.055629712266,.065286149662,.07778397421,.096727774367,.138419594456,.42705783984
BFA,Burkina Faso,SSF,Sub-Saharan Africa,national,2003,consumption,3.034748734861,.432511519425,.022848835943,.034901637416,.044285820757,.052601162651,.061587791276,.078319602377,.091234073343,.116852946482,.15960298809,.337765141666
BFA,Burkina Faso,SSF,Sub-Saharan Africa,national,2009,consumption,3.067495764086,.39760698922,.027334212734,.039680977493,.048907969369,.058009754543,.067484769176,.07910086069,.093878842811,.115101858828,.150046088934,.320454665422
BFA,Burkina Faso,SSF,Sub-Saharan Africa,national,2014,consumption,3.543772074922,.353012275455,.036021267564,.047071790731,.05477594947,.062120934911,.070155716728,.08029468016,.093400771253,.112991717117,.147172301943,.295994870123
BFA,Burkina Faso,SSF,Sub-Saharan Africa,national,2018,consumption,4.631758201785,.430167316372,.026193328781,.037193233239,.045024278997,.053106518899,.062155161661,.07338317326,.088875810134,.110657806948,.150058660472,.353352027609
BFA,Burkina Faso,SSF,Sub-Saharan Africa,national,2021,consumption,4.47209585148,.37391286077,.03029423819,.042441426962,.0516785209,.060311739758,.070217547093,.080961664166,.094823967524,.116052766141,.151413890454,.301804238811
BGD,Bangladesh,SAS,South Asia,national,1983,consumption,3.454599223742,.258764897121,.041265576451,.055897320041,.066792218853,.076121020355,.084952919112,.094094684242,.104512261001,.11799262687,.13971507469,.218656298386
BGD,Bangladesh,SAS,South Asia,national,1985,consumption,3.813531544948,.269174960154,.044703946682,.055682628706,.064879956875,.073333631996,.081730372644,.090733064469,.101280202077,.115256871804,.138343841047,.234055483699
BGD,Bangladesh,SAS,South Asia,national,1988,consumption,3.501728198197,.288465457413,.041603617154,.052850130735,.062386968859,.071222487428,.08004830003,.08955206063,.10072578385,.115580455825,.140207908514,.245822286977
BGD,Bangladesh,SAS,South Asia,national,1991,consumption,3.423440760281,.27570805602,.041274173191,.055008541242,.063967503734,.072455589373,.081703175736,.091674199403,.102970001646,.117444140233,.140682665797,.232820009644
BGD,Bangladesh,SAS,South Asia,national,1995,consumption,4.156279550829,.329429828745,.037807412372,.050094073045,.058643934828,.066025762365,.07387029165,.082901307002,.094301060903,.112185900575,.143423639867,.280746617391
BGD,Bangladesh,SAS,South Asia,national,2000,consumption,4.292050948975,.334065308748,.03735900846,.049122287224,.056667699235,.064433287337,.07327399696,.082922632705,.095610663428,.113964400476,.148025888972,.278620135204
BGD,Bangladesh,SAS,South Asia,national,2005,consumption,4.790782031577,.33201292059,.038497791253,.049108079499,.057080268857,.064768039044,.073008321455,.082901167746,.095670954151,.113821335292,.145215807365,.279928235338
BGD,Bangladesh,SAS,South Asia,national,2010,consumption,5.127793754356,.321303193871,.038536142681,.050018524382,.058327350671,.066307856778,.074875759879,.084826263279,.097344307004,.114900886364,.145651244355,.269211664608
BGD,Bangladesh,SAS,South Asia,national,2016,consumption,5.619941051138,.323852725196,.036990117719,.049367865257,.058009965578,.066422089978,.075120126297,.085392219191,.098420898643,.115909991888,.146017294427,.268349431021
BGD,Bangladesh,SAS,South Asia,national,2022,consumption,7.510242041513,.309302539176,.03725830505,.050698134318,.059803820636,.068173834889,.07728308525,.087853313837,.100465751865,.117770666078,.145972609372,.254720478706
BGR,Bulgaria,ECS,Europe & Central Asia,national,1989,consumption,27.780506308332,.234271845639,.045646711965,.058898668885,.069181291364,.078181733035,.08680969762,.095796369443,.106044498575,.119216728671,.139941809386,.200282491055
BGR,Bulgaria,ECS,Europe & Central Asia,national,1992,income,23.619240892175,.307143077402,.034683120143,.048565524105,.05987832941,.070094002925,.080114372745,.090754800202,.103120473419,.119381692979,.145984063044,.247423621028
BGR,Bulgaria,ECS,Europe & Central Asia,national,1994,consumption,16.037024127189,.243219701499,.043873412101,.058336953742,.068899078305,.077845938372,.086257116022,.094919512553,.104751327037,.117427864109,.137768599229,.20992019853
BGR,Bulgaria,ECS,Europe & Central Asia,national,1995,consumption,14.850022450832,.32772338019,.030167271417,.047979885636,.059255473369,.068495199945,.077458376678,.087390908868,.101226838769,.118637302589,.145958260241,.263430482489
BGR,Bulgaria,ECS,Europe & Central Asia,national,1997,consumption,8.347021821384001,.263782424209,.045236956262,.056010282515,.065183789524,.073702381556,.082221223446,.091395580352,.102170768473,.116452692548,.139936631036,.227689694289
